T,H0+H12+H13+H20
S854551,H12+H13
S855550,H12
S855551,H12+H13
S856550,H12
S856551,H12+H13
S857550,H12
S857551,H12+H13
S858550,H12
S858551,H12+H13
S859550,H12
S859551,H12+H13
S859552,H12+H13
S85Q,H12
S85R,H12
S85S,H12+H13
S8654,H12+H13
S860540,H12
S860541,H12
S860542,H12
S860543,H12
S860544,H12
S860545,H12
S860546,H12
S860547,H12
S860548,H12
S860549,H12
S861540,H12
S861541,H12
S861542,H12
S861543,H12
S861544,H12
S861545,H12
S861546,H12
S861547,H12
S861548,H12
S861549,H12
S862540,H12
S862541,H12
S862542,H12
S862543,H12
S862544,H12
S862545,H12
S862546,H12
S862547,H12
S862548,H12
S862549,H12
S863540,H12
S863541,H12
S863542,H12
S863543,H12
S863544,H12
S863545,H12
S863546,H12
S863547,H12
S863548,H12
S863549,H12
S864540,H12
S864541,H12
S864542,H12
S864543,H12
S864544,H12
S864545,H12
S864546,H12
S864547,H12
S864548,H12
S864549,H12
S865540,H12
S865541,H12
S865542,H12
S865543,H12
S865544,H12
S865545,H12
S865546,H12
S865547,H12
S865548,H12
S865549,H12
S866540,H12
S866541,H12
S866542,H12
S866543,H12
S866544,H12
S866545,H12
S866546,H12
S866547,H12
S866548,H12
S866549,H12
S867540,H12
S867541,H12
S867542,H12
S867543,H12
S867544,H12
S867545,H12
S867546,H12
S867547,H12
S867548,H12
S867549,H12+H13
S868540,H12
S868541,H12
S868542,H12
S868543,H12
S868544,H12
S868545,H12
S868546,H12
S868547,H12
S868548,H12
S868549,H12+H13
S869540,H12
S869541,H12
S869542,H12
S869543,H12
S869544,H12
S869545,H12
S869546,H12
S869547,H12
S869548,H12
S869549,H12
S8655,H12+H13
S860550,H12
S860551,H12
S860552,H12+H13
S861550,H12
S861551,H12
S861552,H12+H13
S862550,H12
S862551,H12+H13
S862552,H12+H13
S863550,H12
S863551,H12+H13
S864550,H12
S864551,H12+H13
S865550,H12+H13
S865551,H12+H13
S866550,H12+H13
S867550,H12+H13
S868550,H12+H13
S869550,H12+H13
S8754,H12+H13
S870540,H12
S870541,H12
S870542,H12
S870543,H12
S870544,H12
S870545,H12
S870546,H12
S870547,H12
S870548,H12
S870549,H12+H13
S871540,H12
S871541,H12
S871542,H12
S871543,H12
S871544,H12
S871545,H12
S871546,H12
S871547,H12
S871548,H12
S871549,H12+H13
S872540,H12
S872541,H12
S872542,H12
S872543,H12
S872544,H12
S872545,H12
S872546,H12
S872547,H12
S872548,H12
S872549,H12
S873540,H12
S873541,H12
S873542,H12
S873543,H12
S873544,H12
S873545,H12
S873546,H12
S873547,H12
S873548,H12
S873549,H12
S874540,H12
S874541,H12
S874542,H12
S874543,H12
S874544,H12
S874545,H12
S874546,H12
S874547,H12
S874548,H12
S874549,H12
S875540,H12
S875541,H12
S875542,H12
S875543,H12
S875544,H12
S875545,H12
S875546,H12
S875547,H12
S875548,H12
S875549,H12
S876540,H12
S876541,H12
S876542,H12
S876543,H12
S876544,H12
S876545,H12
S876546,H12
S876547,H12
S876548,H12
S876549,H12+H13
S877540,H12
S877541,H12
S877542,H12
S877543,H12
S877544,H12
S877545,H12
S877546,H12
S877547,H12
S877548,H12
S877549,H12+H13
S878540,H12
S878541,H12
S878542,H12
S878543,H12
S878544,H12
S878545,H12
S878546,H12
S878547,H12
S878548,H12
S878549,H12+H13
S879540,H12
S879541,H12
S879542,H12
S879543,H12
S879544,H12
S879545,H12
S879546,H12
S879547,H12
S879548,H12
S879549,H12+H13
S8755,H12+H13
S870550,H12+H13
S871550,H12+H13
S872550,H12+H13
S873550,H12+H13
S874550,H12+H13
S875550,H12+H13
S876550,H12+H13
S85V,H12
S85W,H12
S85X,H12+H13
S8854,H12+H13
S880540,H12
S880541,H12
S880542,H12
S880543,H12
S880544,H12
S880545,H12
S880546,H12
S880547,H12
S880548,H12+H13
S880549,H12+H13
S881540,H12
S881541,H12
S881542,H12
S881543,H12
S881544,H12
S881545,H12
S881546,H12
S881547,H12+H13
S881548,H12+H13
S882540,H12
S882541,H12
S882542,H12
S882543,H12
S882544,H12
S882545,H12
S882546,H12
S882547,H12+H13
S882548,H12+H13
S883540,H12
S883541,H12
S883542,H12
S883543,H12
S883544,H12
S883545,H12
S883546,H12
S883547,H12+H13
S883548,H12+H13
S884540,H12
S884541,H12
S884542,H12
S884543,H12
S884544,H12
S884545,H12
S884546,H12+H13
S884547,H12+H13
S885540,H12
S885541,H12
S885542,H12
S885543,H12
S885544,H12
S885545,H12
S885546,H12+H13
S886540,H12
S886541,H12
S886542,H12
S886543,H12
S886544,H12
S886545,H12
S886546,H12+H13
S887540,H12
S887541,H12
S887542,H12
S887543,H12
S887544,H12
S887545,H12
S887546,H12+H13
S888540,H12
S888541,H12
S888542,H12
S888543,H12
S888544,H12
S888545,H12
S888546,H12+H13
S889540,H12
S889541,H12
S889542,H12
S889543,H12
S889544,H12
S889545,H12
S889546,H12+H13
S8954,H12+H13
S890540,H12
S890541,H12
S890542,H12
S890543,H12
S890544,H12
S890545,H12+H13
S890546,H12+H13
S891540,H12
S891541,H12
S891542,H12
S891543,H12
S891544,H12
S891545,H12+H13
S891546,H12+H13
S892540,H12
S892541,H12
S892542,H12
S892543,H12
S892544,H12
S892545,H12
S892546,H12+H13
S892547,H12+H13
S893540,H12
S893541,H12
S893542,H12
S893543,H12
S893544,H12
S893545,H12
S893546,H12
S893547,H12+H13
S894540,H12
S894541,H12
S894542,H12
S894543,H12
S894544,H12
S894545,H12
S894546,H12
S894547,H12+H13
S895540,H12
S895541,H12
S895542,H12
S895543,H12
S895544,H12
S895545,H12
S895546,H12
S895547,H12+H13
S895548,H12+H13
S896540,H12
S896541,H12
S896542,H12
S896543,H12
S896544,H12
S896545,H12
S896546,H12
S896547,H12
S896548,H12+H13
S896549,H12+H13
S897540,H12
S897541,H12
S897542,H12
S897543,H12
S897544,H12
S897545,H12
S897546,H12
S897547,H12
S897548,H12
S897549,H12+H13
S898540,H12
S898541,H12
S898542,H12
S898543,H12
S898544,H12
S898545,H12
S898546,H12
S898547,H12
S898548,H12
S898549,H12
S899540,H12
S899541,H12
S899542,H12
S899543,H12
S899544,H12
S899545,H12
S899546,H12
S899547,H12
S899548,H12
S899549,H12
S8955,H12+H13
S897550,H12+H13
S898550,H12+H13
S898551,H12+H13
S898552,H12+H13
S898553,H12+H13
S898554,H12+H13
S899550,H12
S899551,H12
S899552,H12
S899553,H12
S899554,H12+H13
S899555,H12+H13
S85Y,H12+H13
S8957,H12+H13
S896579,H12+H13
S897578,H12+H13
S897579,H12+H13
S898577,H12+H13
S898578,H12+H13
S898579,H12
S899577,H12+H13
S899578,H12
S899579,H12
S85Z,H12+H13
S8958,H12+H13
S893582,H12+H13
S893583,H12+H13
S893584,H12+H13
S894581,H12+H13
S894582,H12+H13
S894583,H12
S894584,H12+H13
S894585,H12+H13
S894586,H12+H13
S894587,H12+H13
S895580,H12+H13
S895581,H12+H13
S895582,H12
S895583,H12
S895584,H12
S895585,H12
S895586,H12
S895587,H12+H13
S895588,H12+H13
S895589,H12+H13
S896580,H12+H13
S896581,H12
S896582,H12
S896583,H12
S896584,H12
S896585,H12
S896586,H12
S896587,H12
S896588,H12
S896589,H12+H13
S897580,H12
S897581,H12
S897582,H12
S897583,H12
S897584,H12
S897585,H12
S897586,H12
S897587,H12
S897588,H12
S897589,H12
S898580,H12
S898581,H12
S898582,H12
S898583,H12
S898584,H12
S898585,H12
S898586,H12
S898587,H12
S898588,H12
S898589,H12
S899580,H12
S899581,H12
S899582,H12
S899583,H12
S899584,H12
S899585,H12
S899586,H12
S899587,H12
S899588,H12
S899589,H12
S8959,H12+H13
S896590,H12+H13
S896591,H12+H13
S896592,H12+H13
S896593,H12+H13
S897590,H12
S897591,H12
S897592,H12
S897593,H12+H13
S897594,H12+H13
S897595,H12+H13
S898590,H12
S898591,H12
S898592,H12
S898593,H12
S898594,H12
S898595,H12+H13
S898596,H12+H13
S899590,H12
S899591,H12
S899592,H12
S899593,H12
S899594,H12
S899595,H12
S899596,H12+H13
S899597,H12+H13
S90,H0+H12
S90SW,H0+H12
S90NW,H0+H12
S90SE,H0+H12
S90NE,H12
S90D,H0+H12
S9007,H0+H12
S900074,H0+H12
S900075,H0+H12
S900076,H12
S900077,H12
S900078,H0+H12
S900079,H0+H12
S901074,H0+H12
S901075,H12
S901076,H12
S901077,H12
S901078,H0+H12
S902074,H0+H12
S902075,H12
S902076,H12
S902077,H0+H12
S902078,H0+H12
S903073,H0+H12
S903074,H0+H12
S903075,H12
S903076,H0+H12
S903077,H0+H12
S903079,H0+H12
S904073,H0+H12
S904074,H12
S904075,H12
S904076,H0+H12
S904078,H0+H12
S904079,H0+H12
S905073,H0+H12
S905074,H12
S905075,H12
S905076,H0+H12
S905078,H0+H12
S905079,H12
S906072,H0+H12
S906073,H0+H12
S906074,H12
S906075,H12
S906076,H0+H12
S906078,H0+H12
S906079,H0+H12
S907072,H0+H12
S907073,H12
S907074,H12
S907075,H12
S907076,H0+H12
S907078,H0+H12
S907079,H0+H12
S908071,H0+H12
S908072,H0+H12
S908073,H12
S908074,H12
S908075,H0+H12
S908076,H0+H12
S908077,H0+H12
S908078,H0+H12
S908079,H12
S909071,H0+H12
S909072,H12
S909073,H12
S909074,H12
S909075,H0+H12
S909077,H0+H12
S909078,H0+H12
S909079,H12
S9106,H0+H12
S913069,H0+H12
S914069,H0+H12
S915069,H0+H12
S916068,H0+H12
S916069,H0+H12
S917068,H0+H12
S917069,H12
S918067,H0+H12
S918068,H0+H12
S918069,H12
S919067,H0+H12
S919068,H12
S919069,H12
S9107,H0+H12
S910071,H0+H12
S910072,H12
S910073,H12
S910074,H12
S910075,H0+H12
S910078,H0+H12
S910079,H12
S911070,H0+H12
S911071,H0+H12
S911072,H12
S911073,H12
S911074,H12
S911075,H0+H12
S911078,H0+H12
S911079,H12
S912070,H0+H12
S912071,H12
S912072,H12
S912073,H12
S912074,H12
S912075,H0+H12
S912078,H0+H12
S912079,H12
S913070,H0+H12
S913071,H12
S913072,H12
S913073,H12
S913074,H12
S913075,H0+H12
S913078,H0+H12
S913079,H0+H12
S914070,H12
S914071,H12
S914072,H12
S914073,H12
S914074,H0+H12
S914075,H0+H12
S914079,H0+H12
S915070,H12
S915071,H12
S915072,H12
S915073,H12
S915074,H0+H12
S915078,H0+H12
S915079,H0+H12
S916070,H12
S916071,H12
S916072,H12
S916073,H0+H12
S916074,H0+H12
S916077,H0+H12
S916078,H0+H12
S916079,H12
S917070,H12
S917071,H12
S917072,H12
S917073,H0+H12
S917077,H0+H12
S917078,H12
S917079,H12
S918070,H12
S918071,H12
S918072,H0+H12
S918073,H0+H12
S918077,H0+H12
S918078,H0+H12
S918079,H0+H12
S919070,H12
S919071,H12
S919072,H0+H12
S919076,H0+H12
S919077,H0+H12
S919078,H0+H12
S919079,H0+H12
S90E,H0+H12
S9008,H0+H12
S900081,H0+H12
S900082,H0+H12
S900083,H12
S900084,H12
S900085,H12
S900086,H12
S900087,H12
S900088,H12
S900089,H12
S901081,H0+H12
S901082,H0+H12
S901083,H12
S901084,H12
S901085,H12
S901086,H12
S901087,H12
S901088,H12
S901089,H12
S902080,H0+H12
S902081,H0+H12
S902082,H12
S902083,H12
S902084,H12
S902085,H12
S902086,H12
S902087,H12
S902088,H12
S902089,H12
S903080,H0+H12
S903081,H12
S903082,H12
S903083,H12
S903084,H12
S903085,H12
S903086,H12
S903087,H12
S903088,H12
S903089,H12
S904080,H12
S904081,H12
S904082,H12
S904083,H12
S904084,H12
S904085,H12
S904086,H12
S904087,H12
S904088,H12
S904089,H12
S905080,H12
S905081,H12
S905082,H12
S905083,H12
S905084,H12
S905085,H12
S905086,H12
S905087,H12
S905088,H12
S905089,H12
S906080,H12
S906081,H12
S906082,H12
S906083,H12
S906084,H12
S906085,H12
S906086,H12
S906087,H12
S906088,H12
S906089,H12
S907080,H12
S907081,H12
S907082,H12
S907083,H12
S907084,H12
S907085,H12
S907086,H12
S907087,H12
S907088,H12
S907089,H12
S908080,H12
S908081,H12
S908082,H12
S908083,H12
S908084,H12
S908085,H12
S908086,H12
S908087,H12
S908088,H12
S908089,H12
S909080,H12
S909081,H12
S909082,H12
S909083,H12
S909084,H12
S909085,H12
S909086,H12
S909087,H12
S909088,H12
S909089,H12
S9009,H12
S9108,H0+H12
S910080,H12
S910081,H12
S910082,H12
S910083,H12
S910084,H12
S910085,H12
S910086,H12
S910087,H12
S910088,H12
S910089,H12
S911080,H12
S911081,H12
S911082,H12
S911083,H12
S911084,H12
S911085,H12
S911086,H12
S911087,H12
S911088,H12
S911089,H12
S912080,H12
S912081,H12
S912082,H12
S912083,H12
S912084,H12
S912085,H12
S912086,H12
S912087,H12
S912088,H12
S912089,H12
S913080,H12
S913081,H12
S913082,H12
S913083,H12
S913084,H12
S913085,H12
S913086,H12
S913087,H12
S913088,H12
S913089,H12
S914080,H12
S914081,H12
S914082,H12
S914083,H12
S914084,H12
S914085,H12
S914086,H12
S914087,H12
S914088,H12
S914089,H12
S915080,H12
S915081,H12
S915082,H12
S915083,H12
S915084,H12
S915085,H12
S915086,H12
S915087,H12
S915088,H12
S915089,H12
S916080,H12
S916081,H12
S916082,H12
S916083,H12
S916084,H12
S916085,H12
S916086,H12
S916087,H12
S916088,H12
S916089,H12
S917080,H12
S917081,H12
S917082,H12
S917083,H12
S917084,H12
S917085,H12
S917086,H12
S917087,H12
S917088,H12
S917089,H12
S918080,H12
S918081,H12
S918082,H12
S918083,H12
S918084,H12
S918085,H12
S918086,H12
S918087,H12
S918088,H12
S918089,H12
S919080,H0+H12
S919081,H12
S919082,H12
S919083,H12
S919084,H12
S919085,H12
S919086,H12
S919087,H12
S919088,H12
S919089,H12
S9109,H12
S90H,H0+H12
S9305,H0+H12
S932059,H0+H12
S933059,H0+H12
S934058,H0+H12
S934059,H0+H12
S935057,H0+H12
S935058,H0+H12
S935059,H12
S936057,H0+H12
S936058,H12
S936059,H12
S937056,H0+H12
S937057,H0+H12
S937058,H12
S937059,H12
S938055,H0+H12
S938056,H0+H12
S938057,H12
S938058,H12
S938059,H12
S939055,H0+H12
S939056,H12
S939057,H12
S939058,H12
S939059,H12
S90I,H0+H12
S9206,H0+H12
S920066,H0+H12
S920067,H0+H12
S920068,H12
S920069,H12
S921066,H0+H12
S921067,H12
S921068,H12
S921069,H12
S922065,H0+H12
S922066,H0+H12
S922067,H12
S922068,H12
S922069,H0+H12
S923065,H0+H12
S923066,H12
S923067,H12
S923068,H0+H12
S923069,H0+H12
S924064,H0+H12
S924065,H0+H12
S924066,H12
S924067,H12
S924068,H0+H12
S925063,H0+H12
S925064,H0+H12
S925065,H12
S925066,H12
S925067,H0+H12
S925068,H0+H12
S926063,H0+H12
S926064,H12
S926065,H12
S926066,H0+H12
S926067,H0+H12
S927062,H0+H12
S927063,H0+H12
S927064,H12
S927065,H12
S927066,H0+H12
S928062,H0+H12
S928063,H12
S928064,H12
S928065,H12
S928066,H0+H12
S928068,H0+H12
S928069,H0+H12
S929061,H0+H12
S929062,H0+H12
S929063,H12
S929064,H12
S929065,H12
S929066,H0+H12
S929068,H0+H12
S929069,H0+H12
S9207,H0+H12
S920070,H12
S920071,H0+H12
S920072,H0+H12
S920076,H0+H12
S920077,H12
S920078,H0+H12
S921070,H0+H12
S921071,H0+H12
S921076,H0+H12
S921077,H0+H12
S921078,H0+H12
S922070,H0+H12
S922076,H0+H12
S922077,H0+H12
S923074,H0+H12
S923075,H0+H12
S923078,H0+H12
S923079,H0+H12
S924071,H0+H12
S924072,H0+H12
S924073,H0+H12
S924074,H0+H12
S924075,H0+H12
S924076,H0+H12
S924077,H0+H12
S924078,H0+H12
S924079,H12
S925070,H0+H12
S925071,H0+H12
S925072,H12
S925073,H12
S925074,H12
S925075,H12
S925076,H12
S925077,H12
S925078,H12
S925079,H12
S926070,H0+H12
S926071,H12
S926072,H12
S926073,H12
S926074,H12
S926075,H12
S926076,H12
S926077,H12
S926078,H12
S926079,H12
S927070,H0+H12
S927071,H12
S927072,H12
S927073,H12
S927074,H12
S927075,H12
S927076,H12
S927077,H12
S927078,H12
S927079,H12
S928070,H0+H12
S928071,H0+H12
S928072,H12
S928073,H12
S928074,H12
S928075,H12
S928076,H12
S928077,H12
S928078,H12
S928079,H12
S929070,H0+H12
S929071,H0+H12
S929072,H12
S929073,H12
S929074,H12
S929075,H12
S929076,H12
S929077,H12
S929078,H12
S929079,H12
S9306,H0+H12
S930060,H0+H12
S930061,H0+H12
S930062,H12
S930063,H12
S930064,H12
S930065,H12
S930066,H0+H12
S930068,H0+H12
S930069,H0+H12
S931060,H0+H12
S931061,H12
S931062,H12
S931063,H12
S931064,H12
S931065,H0+H12
S931066,H0+H12
S931069,H0+H12
S932060,H0+H12
S932061,H12
S932062,H12
S932063,H12
S932064,H12
S932065,H0+H12
S933060,H12
S933061,H12
S933062,H12
S933063,H12
S933064,H12
S933065,H0+H12
S933069,H0+H12
S934060,H12
S934061,H12
S934062,H12
S934063,H12
S934064,H12
S934065,H0+H12
S934066,H0+H12
S934069,H0+H12
S935060,H12
S935061,H12
S935062,H12
S935063,H12
S935064,H12
S935065,H0+H12
S935066,H0+H12
S935069,H0+H12
S936060,H12
S936061,H12
S936062,H12
S936063,H12
S936064,H12
S936065,H0+H12
S936066,H0+H12
S936068,H0+H12
S936069,H0+H12
S937060,H12
S937061,H12
S937062,H12
S937063,H12
S937064,H12
S937065,H12
S937066,H0+H12
S937067,H0+H12
S937068,H0+H12
S937069,H12
S938060,H12
S938061,H12
S938062,H12
S938063,H12
S938064,H12
S938065,H12
S938066,H12
S938067,H12
S938068,H12
S938069,H12
S939060,H12
S939061,H12
S939062,H12
S939063,H12
S939064,H12
S939065,H12
S939066,H12
S939067,H12
S939068,H12
S939069,H12
S9307,H0+H12
S930070,H0+H12
S930071,H12
S930072,H12
S930073,H12
S930074,H12
S930075,H12
S930076,H12
S930077,H12
S930078,H12
S930079,H12
S931070,H0+H12
S931071,H12
S931072,H12
S931073,H12
S931074,H12
S931075,H12
S931076,H12
S931077,H12
S931078,H12
S931079,H12
S932070,H0+H12
S932071,H12
S932072,H12
S932073,H12
S932074,H12
S932075,H12
S932076,H12
S932077,H12
S932078,H12
S932079,H12
S933070,H0+H12
S933071,H12
S933072,H12
S933073,H12
S933074,H12
S933075,H12
S933076,H12
S933077,H12
S933078,H12
S933079,H12
S934070,H12
S934071,H12
S934072,H12
S934073,H12
S934074,H12
S934075,H12
S934076,H12
S934077,H12
S934078,H12
S934079,H12
S935070,H12
S935071,H12
S935072,H12
S935073,H12
S935074,H12
S935075,H12
S935076,H12
S935077,H12
S935078,H12
S935079,H12
S936070,H12
S936071,H12
S936072,H12
S936073,H12
S936074,H12
S936075,H12
S936076,H12
S936077,H12
S936078,H12
S936079,H12
S937070,H12
S937071,H12
S937072,H12
S937073,H12
S937074,H12
S937075,H12
S937076,H12
S937077,H12
S937078,H12
S937079,H12
S938070,H12
S938071,H12
S938072,H12
S938073,H12
S938074,H12
S938075,H12
S938076,H12
S938077,H12
S938078,H12
S938079,H12
S939070,H12
S939071,H12
S939072,H12
S939073,H12
S939074,H12
S939075,H12
S939076,H12
S939077,H12
S939078,H12
S939079,H12
S90J,H0+H12
S9208,H0+H12
S920080,H0+H12
S920081,H0+H12
S920082,H0+H12
S920083,H0+H12
S920084,H12
S920085,H12
S920086,H12
S920087,H12
S920088,H12
S920089,H12
S921083,H0+H12
S921084,H0+H12
S921085,H0+H12
S921086,H0+H12
S921087,H0+H12
S921088,H12
S921089,H12
S922080,H0+H12
S922081,H0+H12
S922084,H0+H12
S922085,H0+H12
S922086,H0+H12
S922087,H0+H12
S922088,H12
S922089,H12
S923080,H0+H12
S923081,H0+H12
S923082,H0+H12
S923083,H0+H12
S923084,H0+H12
S923085,H12
S923086,H12
S923087,H12
S923088,H12
S923089,H12
S924080,H12
S924081,H12
S924082,H0+H12
S924083,H0+H12
S924084,H12
S924085,H12
S924086,H12
S924087,H12
S924088,H12
S924089,H12
S925080,H12
S925081,H12
S925082,H12
S925083,H12
S925084,H12
S925085,H12
S925086,H12
S925087,H12
S925088,H12
S925089,H12
S926080,H12
S926081,H12
S926082,H12
S926083,H12
S926084,H12
S926085,H12
S926086,H12
S926087,H12
S926088,H12
S926089,H12
S927080,H12
S927081,H12
S927082,H12
S927083,H12
S927084,H12
S927085,H12
S927086,H12
S927087,H12
S927088,H12
S927089,H12
S928080,H12
S928081,H12
S928082,H12
S928083,H12
S928084,H12
S928085,H12
S928086,H12
S928087,H12
S928088,H12
S928089,H12
S929080,H12
S929081,H12
S929082,H12
S929083,H12
S929084,H12
S929085,H12
S929086,H12
S929087,H12
S929088,H12
S929089,H12
S9209,H12
S9308,H12
S9309,H12
S90L,H0+H12
S9503,H0+H12
S958039,H0+H12
S959037,H0+H12
S959038,H0+H12
S959039,H0+H12
S90M,H0+H12
S9404,H0+H12
S947049,H0+H12
S948048,H0+H12
S948049,H0+H12
S949048,H0+H12
S949049,H12
S9405,H0+H12
S940054,H0+H12
S940055,H0+H12
S940056,H12
S940057,H12
S940058,H12
S940059,H12
S941053,H0+H12
S941054,H0+H12
S941055,H12
S941056,H12
S941057,H12
S941058,H12
S941059,H12
S942053,H0+H12
S942054,H12
S942055,H12
S942056,H12
S942057,H12
S942058,H12
S942059,H12
S943052,H0+H12
S943053,H0+H12
S943054,H12
S943055,H12
S943056,H12
S943057,H12
S943058,H12
S943059,H12
S944051,H0+H12
S944052,H0+H12
S944053,H12
S944054,H12
S944055,H12
S944056,H12
S944057,H12
S944058,H12
S944059,H12
S945051,H0+H12
S945052,H12
S945053,H12
S945054,H12
S945055,H12
S945056,H12
S945057,H12
S945058,H12
S945059,H12
S946050,H0+H12
S946051,H0+H12
S946052,H12
S946053,H12
S946054,H12
S946055,H12
S946056,H12
S946057,H12
S946058,H12
S946059,H12
S947050,H0+H12
S947051,H12
S947052,H12
S947053,H12
S947054,H12
S947055,H12
S947056,H12
S947057,H12
S947058,H12
S947059,H12
S948050,H12
S948051,H12
S948052,H12
S948053,H12
S948054,H12
S948055,H12
S948056,H12
S948057,H12
S948058,H12
S948059,H12
S949050,H12
S949051,H12
S949052,H12
S949053,H12
S949054,H12
S949055,H12
S949056,H12
S949057,H12
S949058,H12
S949059,H12
S9504,H0+H12
S950047,H0+H12
S950048,H0+H12
S950049,H12
S951046,H0+H12
S951047,H0+H12
S951048,H12
S951049,H12
S952045,H0+H12
S952046,H0+H12
S952047,H12
