C,H0+H34+H35+H36+H39+H40
G97Q,H34
G97R,H34
G97S,H34
G97T,H34
G97U,H34
G97V,H34
G97W,H34
G97X,H34
G97Y,H34
G97Z,H34
G98,H34+H35
G98SW,H34+H35
G98SE,H34+H35
G98NE,H34+H35
G98K,H34+H35
G9480,H34+H35
G945800,H34+H35
G946800,H34+H35
G946801,H34+H35
G946802,H34+H35
G947800,H34
G947801,H34
G947802,H34+H35
G947803,H34+H35
G947804,H34+H35
G948800,H34
G948801,H34
G948802,H34
G948803,H34
G948804,H34+H35
G949800,H34
G949801,H34
G949802,H34
G949803,H34
G949804,H34+H35
G949805,H34+H35
G9580,H34+H35
G950800,H34
G950801,H34
G950802,H34
G950803,H34
G950804,H34
G950805,H34+H35
G951800,H34
G951801,H34
G951802,H34
G951803,H34
G951804,H34
G951805,H34+H35
G952800,H34
G952801,H34
G952802,H34
G952803,H34
G952804,H34
G952805,H34+H35
G952806,H34+H35
G953800,H34
G953801,H34
G953802,H34
G953803,H34
G953804,H34
G953805,H34
G953806,H34+H35
G953807,H34+H35
G954800,H34
G954801,H34
G954802,H34
G954803,H34
G954804,H34
G954805,H34
G954806,H34
G954807,H34+H35
G954808,H34+H35
G955800,H34
G955801,H34
G955802,H34
G955803,H34
G955804,H34
G955805,H34
G955806,H34
G955807,H34
G955808,H34+H35
G955809,H34+H35
G956800,H34
G956801,H34
G956802,H34
G956803,H34
G956804,H34
G956805,H34
G956806,H34
G956807,H34
G956808,H34
G956809,H34+H35
G957800,H34
G957801,H34
G957802,H34
G957803,H34
G957804,H34
G957805,H34
G957806,H34
G957807,H34
G957808,H34
G957809,H34
G958800,H34
G958801,H34
G958802,H34
G958803,H34
G958804,H34
G958805,H34
G958806,H34
G958807,H34
G958808,H34
G958809,H34
G959800,H34
G959801,H34
G959802,H34
G959803,H34
G959804,H34
G959805,H34
G959806,H34
G959807,H34
G959808,H34
G959809,H34
G9581,H34+H35
G956810,H34+H35
G957810,H34+H35
G957811,H34+H35
G958810,H34
G958811,H34+H35
G959810,H34
G959811,H34+H35
G98Q,H34+H35
G9680,H34
G9681,H34+H35
G960810,H34
G960811,H34+H35
G960812,H34+H35
G961810,H34
G961811,H34
G961812,H34+H35
G962810,H34
G962811,H34
G962812,H34+H35
G963810,H34
G963811,H34
G963812,H34+H35
G963813,H34+H35
G964810,H34
G964811,H34
G964812,H34
G964813,H34+H35
G965810,H34
G965811,H34
G965812,H34
G965813,H34+H35
G965814,H34+H35
G965815,H34+H35
G965816,H34+H35
G966810,H34
G966811,H34
G966812,H34
G966813,H34
G966814,H34
G966815,H34
G966816,H34+H35
G967810,H34
G967811,H34
G967812,H34
G967813,H34
G967814,H34
G967815,H34
G967816,H34+H35
G967817,H34+H35
G968810,H34
G968811,H34
G968812,H34
G968813,H34
G968814,H34
G968815,H34
G968816,H34
G968817,H34+H35
G969810,H34
G969811,H34
G969812,H34
G969813,H34
G969814,H34
G969815,H34
G969816,H34
G969817,H34+H35
G969818,H34+H35
G969819,H34+H35
G9780,H34
G9781,H34+H35
G970810,H34
G970811,H34
G970812,H34
G970813,H34
G970814,H34
G970815,H34
G970816,H34
G970817,H34
G970818,H34+H35
G970819,H34+H35
G971810,H34
G971811,H34
G971812,H34
G971813,H34
G971814,H34
G971815,H34
G971816,H34
G971817,H34
G971818,H34
G971819,H34
G972810,H34
G972811,H34
G972812,H34
G972813,H34
G972814,H34
G972815,H34
G972816,H34
G972817,H34
G972818,H34
G972819,H34
G973810,H34
G973811,H34
G973812,H34
G973813,H34
G973814,H34
G973815,H34
G973816,H34
G973817,H34
G973818,H34
G973819,H34
G974810,H34
G974811,H34
G974812,H34
G974813,H34
G974814,H34
G974815,H34
G974816,H34
G974817,H34
G974818,H34
G974819,H34
G975810,H34
G975811,H34
G975812,H34
G975813,H34
G975814,H34
G975815,H34
G975816,H34
G975817,H34
G975818,H34
G975819,H34
G976810,H34
G976811,H34
G976812,H34
G976813,H34
G976814,H34
G976815,H34
G976816,H34
G976817,H34
G976818,H34
G976819,H34
G977810,H34
G977811,H34
G977812,H34
G977813,H34
G977814,H34
G977815,H34
G977816,H34
G977817,H34
G977818,H34
G977819,H34
G978810,H34
G978811,H34
G978812,H34
G978813,H34
G978814,H34
G978815,H34
G978816,H34
G978817,H34
G978818,H34
G978819,H34
G979810,H34
G979811,H34
G979812,H34
G979813,H34
G979814,H34
G979815,H34
G979816,H34
G979817,H34
G979818,H34
G979819,H34
G98R,H34+H35
G9682,H34+H35
G967821,H34+H35
G967822,H34+H35
G967823,H34+H35
G968820,H34+H35
G968821,H34+H35
G968822,H34
G968823,H34+H35
G968824,H34+H35
G968825,H34+H35
G969820,H34+H35
G969821,H34
G969822,H34
G969823,H34
G969824,H34
G969825,H34+H35
G969826,H34+H35
G9782,H34+H35
G970820,H34
G970821,H34
G970822,H34
G970823,H34
G970824,H34
G970825,H34
G970826,H34+H35
G970827,H34+H35
G970828,H34+H35
G971820,H34
G971821,H34
G971822,H34
G971823,H34
G971824,H34
G971825,H34
G971826,H34
G971827,H34
G971828,H34+H35
G971829,H34+H35
G972820,H34
G972821,H34
G972822,H34
G972823,H34
G972824,H34
G972825,H34
G972826,H34
G972827,H34
G972828,H34
G972829,H34
G973820,H34
G973821,H34
G973822,H34
G973823,H34
G973824,H34
G973825,H34
G973826,H34
G973827,H34
G973828,H34
G973829,H34
G974820,H34
G974821,H34
G974822,H34
G974823,H34
G974824,H34
G974825,H34
G974826,H34
G974827,H34
G974828,H34
G974829,H34
G975820,H34
G975821,H34
G975822,H34
G975823,H34
G975824,H34
G975825,H34
G975826,H34
G975827,H34
G975828,H34
G975829,H34
G976820,H34
G976821,H34
G976822,H34
G976823,H34
G976824,H34
G976825,H34
G976826,H34
G976827,H34
G976828,H34
G976829,H34
G977820,H34
G977821,H34
G977822,H34
G977823,H34
G977824,H34
G977825,H34
G977826,H34
G977827,H34
G977828,H34
G977829,H34
G978820,H34
G978821,H34
G978822,H34
G978823,H34
G978824,H34
G978825,H34
G978826,H34
G978827,H34
G978828,H34
G978829,H34
G979820,H34
G979821,H34
G979822,H34
G979823,H34
G979824,H34
G979825,H34
G979826,H34
G979827,H34
G979828,H34
G979829,H34
G9783,H34+H35
G971830,H34+H35
G972830,H34+H35
G972831,H34+H35
G972832,H34+H35
G973830,H34
G973831,H34
G973832,H34+H35
G973833,H34+H35
G973834,H34+H35
G973837,H34+H35
G973838,H34+H35
G973839,H34+H35
G974830,H34
G974831,H34
G974832,H34
G974833,H34
G974834,H34+H35
G974835,H34+H35
G974836,H34+H35
G974837,H34+H35
G974838,H34
G974839,H34
G975830,H34
G975831,H34
G975832,H34
G975833,H34
G975834,H34
G975835,H34
G975836,H34
G975837,H34
G975838,H34
G975839,H34
G976830,H34
G976831,H34
G976832,H34
G976833,H34
G976834,H34
G976835,H34
G976836,H34
G976837,H34
G976838,H34
G976839,H34
G977830,H34
G977831,H34
G977832,H34
G977833,H34
G977834,H34
G977835,H34
G977836,H34
G977837,H34
G977838,H34
G977839,H34
G978830,H34
G978831,H34
G978832,H34
G978833,H34
G978834,H34
G978835,H34
G978836,H34
G978837,H34
G978838,H34
G978839,H34
G979830,H34
G979831,H34
G979832,H34
G979833,H34
G979834,H34
G979835,H34
G979836,H34
G979837,H34
G979838,H34
G979839,H34
G98S,H34+H35
G9784,H34+H35
G972841,H34+H35
G972842,H34+H35
G972843,H34+H35
G972844,H34+H35
G972845,H34+H35
G972846,H34+H35
G972847,H34+H35
G972848,H34+H35
G972849,H34+H35
G973840,H34+H35
G973841,H34+H35
G973842,H34
G973843,H34
G973844,H34
G973845,H34
G973846,H34
G973847,H34
G973848,H34
G973849,H34
G974840,H34
G974841,H34
G974842,H34
G974843,H34
G974844,H34
G974845,H34
G974846,H34
G974847,H34
G974848,H34
G974849,H34
G975840,H34
G975841,H34
G975842,H34
G975843,H34
G975844,H34
G975845,H34
G975846,H34
G975847,H34
G975848,H34
G975849,H34
G976840,H34
G976841,H34
G976842,H34
G976843,H34
G976844,H34
G976845,H34
G976846,H34
G976847,H34
G976848,H34
G976849,H34
G977840,H34
G977841,H34
G977842,H34
G977843,H34
G977844,H34
G977845,H34
G977846,H34
G977847,H34
G977848,H34
G977849,H34
G978840,H34
G978841,H34
G978842,H34
G978843,H34
G978844,H34
G978845,H34
G978846,H34
G978847,H34
G978848,H34
G978849,H34
G979840,H34
G979841,H34
G979842,H34
G979843,H34
G979844,H34
G979845,H34
G979846,H34
G979847,H34
G979848,H34
G979849,H34
G9785,H34+H35
G972850,H34+H35
G972851,H34+H35
G972852,H34+H35
G973850,H34
G973851,H34
G973852,H34+H35
G973853,H34+H35
G973854,H34+H35
G973855,H34+H35
G973856,H34+H35
G973857,H34+H35
G973858,H34+H35
G973859,H34+H35
G974850,H34
G974851,H34
G974852,H34
G974853,H34
G974854,H34
G974855,H34
G974856,H34
G974857,H34
G974858,H34
G974859,H34+H35
G975850,H34
G975851,H34
G975852,H34
G975853,H34
G975854,H34
G975855,H34
G975856,H34
G975857,H34
G975858,H34
G975859,H34
G976850,H34
G976851,H34
G976852,H34
G976853,H34
G976854,H34
G976855,H34
G976856,H34
G976857,H34
G976858,H34
G976859,H34
G977850,H34
G977851,H34
G977852,H34
G977853,H34
G977854,H34
G977855,H34
G977856,H34
G977857,H34
G977858,H34
G977859,H34
G978850,H34
G978851,H34
G978852,H34
G978853,H34
G978854,H34
G978855,H34
G978856,H34
G978857,H34
G978858,H34
G978859,H34
G979850,H34
G979851,H34
G979852,H34
G979853,H34
G979854,H34
G979855,H34
G979856,H34
G979857,H34
G979858,H34
G979859,H34
G98T,H34+H35
G9786,H34+H35
G974860,H34+H35
G974861,H34+H35
G974862,H34+H35
G975860,H34
G975861,H34+H35
G975862,H34+H35
G975863,H34+H35
G976860,H34
G976861,H34
G976862,H34
G976863,H34+H35
G976864,H34+H35
G976865,H34+H35
G977860,H34
G977861,H34
G977862,H34
G977863,H34
G977864,H34
G977865,H34+H35
G977866,H34+H35
G977867,H34+H35
G977868,H34+H35
G977869,H34+H35
G978860,H34
G978861,H34
G978862,H34
G978863,H34
G978864,H34
G978865,H34+H35
G978866,H34+H35
G978867,H34
G978868,H34
G978869,H34
G979860,H34
G979861,H34
G979862,H34
G979863,H34
G979864,H34
G979865,H34
G979866,H34
G979867,H34
G979868,H34
G979869,H34
G9787,H34+H35
G976872,H34+H35
G976873,H34+H35
G976874,H34+H35
G976875,H34+H35
G976876,H34+H35
G976877,H34+H35
G977870,H34+H35
G977871,H34+H35
G977872,H34+H35
G977873,H34+H35
G977874,H34+H35
G977875,H34
G977876,H34
G977877,H34+H35
G977878,H34+H35
G977879,H34+H35
G978870,H34
G978871,H34
G978872,H34
G978873,H34
G978874,H34
G978875,H34
G978876,H34
G978877,H34
G978878,H34+H35
G978879,H34+H35
G979870,H34
G979871,H34
G979872,H34
G979873,H34
G979874,H34
G979875,H34
G979876,H34
G979877,H34
G979878,H34
G979879,H34
G98U,H34+H35
G9788,H34+H35
G978880,H34+H35
G979880,H34+H35
G979881,H34+H35
G98V,H34
G98W,H34
G98X,H34
G98Y,H34
G98Z,H34+H35
G9888,H34+H35
G980880,H34
G980881,H34+H35
G980882,H34+H35
G981880,H34
G981881,H34
G981882,H34+H35
G981883,H34+H35
G981884,H34+H35
G982880,H34
G982881,H34
G982882,H34
G982883,H34
G982884,H34+H35
G983880,H34
G983881,H34
G983882,H34
G983883,H34
G983884,H34+H35
G983885,H34+H35
G983886,H34+H35
G984880,H34
G984881,H34
G984882,H34
G984883,H34
G984884,H34
G984885,H34
G984886,H34+H35
G984887,H34+H35
G984888,H34+H35
G985880,H34
G985881,H34
G985882,H34
G985883,H34
G985884,H34
G985885,H34
G985886,H34
G985887,H34
G985888,H34+H35
G985889,H34+H35
G986880,H34
G986881,H34
G986882,H34
G986883,H34
G986884,H34
G986885,H34
G986886,H34
G986887,H34
G986888,H34
G986889,H34+H35
G987880,H34
G987881,H34
G987882,H34
G987883,H34
G987884,H34
G987885,H34
G987886,H34
G987887,H34
G987888,H34
G987889,H34
G988880,H34
G988881,H34
G988882,H34
G988883,H34
G988884,H34
G988885,H34
G988886,H34
G988887,H34
G988888,H34
G988889,H34
G989880,H34
G989881,H34
G989882,H34
G989883,H34
G989884,H34
G989885,H34
G989886,H34
G989887,H34
G989888,H34
G989889,H34
G9889,H34+H35
G986890,H34+H35
G987890,H34+H35
G987891,H34+H35
G988890,H34
G988891,H34+H35
G988892,H34+H35
G989890,H34
G989891,H34
G989892,H34+H35
G989893,H34+H35
G9988,H34
G9989,H34+H35
G990890,H34
G990891,H34
G990892,H34
G990893,H34+H35
G990894,H34+H35
G991890,H34
G991891,H34
G991892,H34
G991893,H34
G991894,H34+H35
G991895,H34+H35
G992890,H34
G992891,H34
G992892,H34
G992893,H34
G992894,H34
G992895,H34+H35
G992896,H34+H35
G993890,H34
G993891,H34
G993892,H34
G993893,H34
G993894,H34
G993895,H34+H35
G993896,H34+H35
G994890,H34
G994891,H34
G994892,H34
G994893,H34
G994894,H34
G994895,H34+H35
G995890,H34
G995891,H34
G995892,H34
G995893,H34
G995894,H34
G995895,H34+H35
G995896,H34+H35
G996890,H34
G996891,H34
G996892,H34
G996893,H34
G996894,H34
G996895,H34
G996896,H34+H35
G997890,H34
G997891,H34
G997892,H34
G997893,H34
G997894,H34
G997895,H34
G997896,H34+H35
G997897,H34+H35
G997898,H34+H35
G998890,H34
G998891,H34
G998892,H34
G998893,H34
G998894,H34
G998895,H34
G998896,H34
G998897,H34
G998898,H34+H35
G999890,H34
G999891,H34
G999892,H34
G999893,H34
G999894,H34
G999895,H34
G999896,H34
G999897,H34
G999898,H34+H35
G999899,H34+H35
G99,H34+H35
G99NW,H34+H35
G99SE,H34+H35
G99NE,H34+H35
G99N,H34+H35
G9496,H34+H35
G947969,H34+H35
G948968,H34+H35
G948969,H34+H35
G949967,H34+H35
G949968,H34+H35
G949969,H34
G9497,H34+H35
G942978,H34+H35
G942979,H34+H35
G943975,H34+H35
G943976,H34+H35
G943977,H34+H35
G943978,H34+H35
G943979,H34+H35
G944972,H34+H35
G944973,H34+H35
G944974,H34+H35
G944975,H34+H35
G944976,H34
G944977,H34
G944978,H34
G944979,H34
G945972,H34+H35
G945973,H34
G945974,H34
G945975,H34
G945976,H34
G945977,H34
G945978,H34
G945979,H34
G946971,H34+H35
G946972,H34+H35
G946973,H34
G946974,H34
G946975,H34
G946976,H34
G946977,H34
G946978,H34
G946979,H34
G947970,H34+H35
G947971,H34+H35
G947972,H34
G947973,H34
G947974,H34
G947975,H34
G947976,H34
G947977,H34
G947978,H34
G947979,H34
G948970,H34
G948971,H34
G948972,H34
G948973,H34
G948974,H34
G948975,H34
G948976,H34
G948977,H34
G948978,H34
G948979,H34
G949970,H34
G949971,H34
G949972,H34
G949973,H34
G949974,H34
G949975,H34
G949976,H34
G949977,H34
G949978,H34
G949979,H34
G9596,H34+H35
G950966,H34+H35
G950967,H34+H35
G950968,H34
G950969,H34
G951965,H34+H35
G951966,H34+H35
G951967,H34
G951968,H34
G951969,H34
G952964,H34+H35
G952965,H34+H35
G952966,H34
G952967,H34
G952968,H34
G952969,H34
G953964,H34+H35
G953965,H34
G953966,H34
G953967,H34
G953968,H34
G953969,H34
G954963,H34+H35
G954964,H34+H35
G954965,H34
G954966,H34
G954967,H34
G954968,H34
G954969,H34
G955962,H34+H35
G955963,H34+H35
G955964,H34
G955965,H34
G955966,H34
G955967,H34
G955968,H34
G955969,H34
G956962,H34+H35
G956963,H34
G956964,H34
G956965,H34
G956966,H34
G956967,H34
G956968,H34
G956969,H34
G957961,H34+H35
G957962,H34+H35
G957963,H34
G957964,H34
G957965,H34
G957966,H34
G957967,H34
G957968,H34
G957969,H34
G958961,H34+H35
G958962,H34
G958963,H34
G958964,H34
G958965,H34
G958966,H34
G958967,H34
G958968,H34
G958969,H34
G959960,H34+H35
G959961,H34+H35
G959962,H34
G959963,H34
G959964,H34
G959965,H34
G959966,H34
G959967,H34
G959968,H34
G959969,H34
G9597,H34
G99P,H34+H35
G9498,H34+H35
G943980,H34+H35
G944980,H34+H35
G944981,H34+H35
G945980,H34
G945981,H34+H35
G946980,H34
G946981,H34+H35
G946982,H34+H35
G947980,H34
G947981,H34
G947982,H34+H35
G947983,H34+H35
G947984,H34+H35
G948980,H34
G948981,H34
G948982,H34
G948983,H34
G948984,H34+H35
G948985,H34+H35
G948986,H34+H35
G949980,H34
G949981,H34
G949982,H34
G949983,H34
G949984,H34
G949985,H34
G949986,H34+H35
G949987,H34+H35
G9598,H34+H35
G950980,H34
G950981,H34
G950982,H34
G950983,H34
G950984,H34
G950985,H34
G950986,H34
G950987,H34+H35
G950988,H34+H35
G951980,H34
G951981,H34
G951982,H34
G951983,H34
G951984,H34
G951985,H34
G951986,H34
G951987,H34
G951988,H34+H35
G951989,H34+H35
G952980,H34
G952981,H34
G952982,H34
G952983,H34
G952984,H34
G952985,H34
G952986,H34
G952987,H34
G952988,H34
G952989,H34+H35
G953980,H34
G953981,H34
G953982,H34
G953983,H34
G953984,H34
G953985,H34
G953986,H34
G953987,H34
G953988,H34
G953989,H34
G954980,H34
G954981,H34
G954982,H34
G954983,H34
G954984,H34
G954985,H34
G954986,H34
G954987,H34
G954988,H34
G954989,H34
G955980,H34
G955981,H34
G955982,H34
G955983,H34
G955984,H34
G955985,H34
G955986,H34
G955987,H34
G955988,H34
G955989,H34
G956980,H34
G956981,H34
G956982,H34
G956983,H34
G956984,H34
G956985,H34
G956986,H34
G956987,H34
G956988,H34
G956989,H34
G957980,H34
G957981,H34
G957982,H34
G957983,H34
G957984,H34
G957985,H34
G957986,H34
G957987,H34
G957988,H34
G957989,H34
G958980,H34
G958981,H34
G958982,H34
G958983,H34
G958984,H34
G958985,H34
G958986,H34
G958987,H34
G958988,H34
G958989,H34
G959980,H34
G959981,H34
G959982,H34
G959983,H34
G959984,H34
G959985,H34
G959986,H34
G959987,H34
G959988,H34
G959989,H34
G9599,H34+H35
G952990,H34+H35
G953990,H34+H35
G954990,H34+H35
G954991,H34+H35
G955990,H34
G955991,H34+H35
G955992,H34+H35
G955993,H34+H35
G955994,H34+H35
G956990,H34
G956991,H34
G956992,H34
G956993,H34
G956994,H34+H35
G956995,H34+H35
G956996,H34+H35
G956997,H34+H35
G957990,H34
G957991,H34
G957992,H34
G957993,H34
G957994,H34
G957995,H34
G957996,H34
G957997,H34+H35
G958990,H34
G958991,H34
G958992,H34
G958993,H34
G958994,H34
G958995,H34
G958996,H34
G958997,H34+H35
G959990,H34
G959991,H34
G959992,H34
G959993,H34
G959994,H34
G959995,H34
G959996,H34
G959997,H34+H35
G959998,H34+H35
G99Q,H34+H35
G9691,H34+H35
G966919,H34+H35
G967919,H34+H35
G968918,H34+H35
G968919,H34+H35
G969917,H34+H35
G969918,H34+H35
G969919,H34
G9790,H34+H35
G979905,H34+H35
G979906,H34+H35
G979907,H34+H35
G979908,H34+H35
G979909,H34+H35
G9791,H34+H35
G970916,H34+H35
G970917,H34+H35
G970918,H34
G970919,H34
G971915,H34+H35
G971916,H34+H35
G971917,H34
G971918,H34
G971919,H34
G972913,H34+H35
G972914,H34+H35
G972915,H34+H35
G972916,H34
G972917,H34
G972918,H34
G972919,H34
G973910,H34+H35
G973911,H34+H35
G973912,H34+H35
G973913,H34+H35
G973914,H34
G973915,H34
G973916,H34
G973917,H34
G973918,H34
G973919,H34
G974910,H34+H35
G974911,H34
G974912,H34
G974913,H34
G974914,H34
G974915,H34
G974916,H34
G974917,H34
G974918,H34
G974919,H34
G975910,H34+H35
G975911,H34
G975912,H34
G975913,H34
G975914,H34
G975915,H34
G975916,H34
G975917,H34
G975918,H34
G975919,H34
G976910,H34+H35
G976911,H34+H35
G976912,H34
G976913,H34
G976914,H34
G976915,H34
G976916,H34
G976917,H34
G976918,H34
G976919,H34
G977910,H34+H35
G977911,H34
G977912,H34
G977913,H34
G977914,H34
G977915,H34
G977916,H34
G977917,H34
G977918,H34
G977919,H34
G978910,H34+H35
G978911,H34
G978912,H34
G978913,H34
G978914,H34
G978915,H34
G978916,H34
G978917,H34
G978918,H34
G978919,H34
G979910,H34+H35
G979911,H34+H35
G979912,H34
G979913,H34
G979914,H34
G979915,H34
G979916,H34
G979917,H34
G979918,H34
G979919,H34
G99R,H34+H35
G9692,H34+H35
G963926,H34+H35
G963927,H34+H35
G963928,H34+H35
G963929,H34+H35
G964924,H34+H35
G964925,H34+H35
G964926,H34+H35
G964927,H34
G964928,H34
G964929,H34
G965921,H34+H35
G965922,H34+H35
G965923,H34+H35
G965924,H34+H35
G965925,H34
G965926,H34
G965927,H34
G965928,H34
G965929,H34
G966920,H34+H35
G966921,H34+H35
G966922,H34
G966923,H34
G966924,H34
G966925,H34
G966926,H34
G966927,H34
G966928,H34
G966929,H34
G967920,H34
G967921,H34
G967922,H34
G967923,H34
G967924,H34
G967925,H34
G967926,H34
G967927,H34
G967928,H34
G967929,H34
G968920,H34
G968921,H34
G968922,H34
G968923,H34
G968924,H34
G968925,H34
G968926,H34
G968927,H34
G968928,H34
G968929,H34
G969920,H34
G969921,H34
G969922,H34
G969923,H34
G969924,H34
G969925,H34
G969926,H34
G969927,H34
G969928,H34
G969929,H34
G9693,H34+H35
G961936,H34+H35
G961937,H34+H35
G961938,H34+H35
G962933,H34+H35
G962934,H34+H35
G962935,H34+H35
G962936,H34+H35
G962937,H34
G962938,H34+H35
G963930,H34+H35
G963931,H34+H35
G963932,H34+H35
G963933,H34+H35
G963934,H34
G963935,H34
G963936,H34
G963937,H34
G963938,H34+H35
G963939,H34+H35
G964930,H34
G964931,H34
G964932,H34
G964933,H34
G964934,H34
G964935,H34
G964936,H34
G964937,H34
G964938,H34
G964939,H34
G965930,H34
G965931,H34
G965932,H34
G965933,H34
G965934,H34
G965935,H34
G965936,H34
G965937,H34
G965938,H34
G965939,H34
G966930,H34
G966931,H34
G966932,H34
G966933,H34
G966934,H34
G966935,H34
G966936,H34
G966937,H34
G966938,H34
G966939,H34
G967930,H34
G967931,H34
G967932,H34
G967933,H34
G967934,H34
G967935,H34
G967936,H34
G967937,H34
G967938,H34
G967939,H34
G968930,H34
G968931,H34
G968932,H34
G968933,H34
G968934,H34
G968935,H34
G968936,H34
G968937,H34
G968938,H34
G968939,H34
G969930,H34
G969931,H34
G969932,H34
G969933,H34
G969934,H34
G969935,H34
G969936,H34
G969937,H34
G969938,H34
G969939,H34
G9792,H34
G9793,H34
G99S,H34+H35
G9694,H34+H35
G962940,H34+H35
G963940,H34+H35
G964940,H34+H35
G964941,H34+H35
G964942,H34+H35
G965940,H34
G965941,H34
G965942,H34+H35
G965943,H34+H35
G966940,H34
G966941,H34
G966942,H34
G966943,H34+H35
G966944,H34+H35
