R,H0+H2+H4+H5+H6+H7+H8+H9+H10+H15+H18
R199192,H4+H8
R199193,H4+H8
R199194,H8
R199195,H8
R199196,H8
R199197,H8
R199198,H8
R199199,H8
R12,H2+H8
R12SW,H2+H8
R12NW,H2+H8
R12SE,H8
R12NE,H8
R12A,H2+H8
R1021,H2+H8
R107218,H2+H8
R107219,H2+H8
R108217,H2+H8
R108218,H2+H8
R108219,H8
R109216,H2+H8
R109217,H2+H8
R109218,H8
R109219,H8
R1120,H2+H8
R113209,H2+H8
R114209,H2+H8
R115209,H2+H8
R116209,H2+H8
R117209,H2+H8
R118209,H2+H8
R119208,H2+H8
R119209,H2+H8
R1121,H2+H8
R110214,H2+H8
R110215,H2+H8
R110216,H2+H8
R110217,H8
R110218,H8
R110219,H8
R111213,H2+H8
R111214,H2+H8
R111215,H8
R111216,H8
R111217,H8
R111218,H8
R111219,H8
R112213,H2+H8
R112214,H8
R112215,H8
R112216,H8
R112217,H8
R112218,H8
R112219,H8
R113212,H2+H8
R113213,H2+H8
R113214,H8
R113215,H8
R113216,H8
R113217,H8
R113218,H8
R113219,H8
R114210,H2+H8
R114211,H2+H8
R114212,H2+H8
R114213,H8
R114214,H8
R114215,H8
R114216,H8
R114217,H8
R114218,H8
R114219,H8
R115210,H8
R115211,H8
R115212,H8
R115213,H8
R115214,H8
R115215,H8
R115216,H8
R115217,H8
R115218,H8
R115219,H8
R116210,H2+H8
R116211,H8
R116212,H8
R116213,H8
R116214,H8
R116215,H8
R116216,H8
R116217,H8
R116218,H8
R116219,H8
R117210,H2+H8
R117211,H8
R117212,H8
R117213,H8
R117214,H8
R117215,H8
R117216,H8
R117217,H8
R117218,H8
R117219,H8
R118210,H8
R118211,H8
R118212,H8
R118213,H8
R118214,H8
R118215,H8
R118216,H8
R118217,H8
R118218,H8
R118219,H8
R119210,H8
R119211,H8
R119212,H8
R119213,H8
R119214,H8
R119215,H8
R119216,H8
R119217,H8
R119218,H8
R119219,H8
R12B,H2+H8
R1022,H2+H8
R100229,H2+H8
R101226,H2+H8
R101227,H2+H8
R101228,H2+H8
R101229,H2+H8
R102226,H2+H8
R102227,H8
R102228,H8
R102229,H8
R103226,H2+H8
R103227,H8
R103228,H8
R103229,H8
R104222,H2+H8
R104223,H2+H8
R104224,H2+H8
R104225,H2+H8
R104226,H2+H8
R104227,H8
R104228,H8
R104229,H8
R105221,H2+H8
R105222,H2+H8
R105223,H8
R105224,H8
R105225,H8
R105226,H8
R105227,H8
R105228,H8
R105229,H8
R106220,H2+H8
R106221,H2+H8
R106222,H8
R106223,H8
R106224,H8
R106225,H8
R106226,H8
R106227,H8
R106228,H8
R106229,H8
R107220,H2+H8
R107221,H8
R107222,H8
R107223,H8
R107224,H8
R107225,H8
R107226,H8
R107227,H8
R107228,H8
R107229,H8
R108220,H8
R108221,H8
R108222,H8
R108223,H8
R108224,H8
R108225,H8
R108226,H8
R108227,H8
R108228,H8
R108229,H8
R109220,H8
R109221,H8
R109222,H8
R109223,H8
R109224,H8
R109225,H8
R109226,H8
R109227,H8
R109228,H8
R109229,H8
R1023,H2+H8
R100230,H2+H8
R100231,H8
R100232,H8
R100233,H8
R100234,H8
R100235,H8
R100236,H8
R100237,H8
R100238,H8
R100239,H8
R101230,H8
R101231,H8
R101232,H8
R101233,H8
R101234,H8
R101235,H8
R101236,H8
R101237,H8
R101238,H8
R101239,H8
R102230,H8
R102231,H8
R102232,H8
R102233,H8
R102234,H8
R102235,H8
R102236,H8
R102237,H8
R102238,H8
R102239,H8
R103230,H8
R103231,H8
R103232,H8
R103233,H8
R103234,H8
R103235,H8
R103236,H8
R103237,H8
R103238,H8
R103239,H8
R104230,H8
R104231,H8
R104232,H8
R104233,H8
R104234,H8
R104235,H8
R104236,H8
R104237,H8
R104238,H8
R104239,H8
R105230,H8
R105231,H8
R105232,H8
R105233,H8
R105234,H8
R105235,H8
R105236,H8
R105237,H8
R105238,H8
R105239,H8
R106230,H8
R106231,H8
R106232,H8
R106233,H8
R106234,H8
R106235,H8
R106236,H8
R106237,H8
R106238,H8
R106239,H8
R107230,H8
R107231,H8
R107232,H8
R107233,H8
R107234,H8
R107235,H8
R107236,H8
R107237,H8
R107238,H8
R107239,H8
R108230,H8
R108231,H8
R108232,H8
R108233,H8
R108234,H8
R108235,H8
R108236,H8
R108237,H8
R108238,H8
R108239,H8
R109230,H8
R109231,H8
R109232,H8
R109233,H8
R109234,H8
R109235,H8
R109236,H8
R109237,H8
R109238,H8
R109239,H8
R1122,H8
R1123,H8
R12C,H2+H8
R1024,H8
R1025,H2+H8
R100250,H8
R100251,H8
R100252,H8
R100253,H8
R100254,H8
R100255,H8
R100256,H8
R100257,H2+H8
R100258,H2+H8
R101250,H8
R101251,H8
R101252,H8
R101253,H8
R101254,H8
R101255,H8
R101256,H8
R101257,H2+H8
R102250,H8
R102251,H8
R102252,H8
R102253,H8
R102254,H8
R102255,H8
R102256,H8
R102257,H2+H8
R103250,H8
R103251,H8
R103252,H8
R103253,H8
R103254,H8
R103255,H8
R103256,H8
R103257,H2+H8
R103258,H2+H8
R104250,H8
R104251,H8
R104252,H8
R104253,H8
R104254,H8
R104255,H8
R104256,H2+H8
R104257,H2+H8
R104258,H2+H8
R105250,H8
R105251,H8
R105252,H8
R105253,H8
R105254,H8
R105255,H8
R105256,H2+H8
R106250,H8
R106251,H8
R106252,H8
R106253,H8
R106254,H8
R106255,H8
R106256,H2+H8
R107250,H8
R107251,H8
R107252,H8
R107253,H8
R107254,H8
R107255,H8
R107256,H2+H8
R107257,H2+H8
R108250,H8
R108251,H8
R108252,H8
R108253,H8
R108254,H8
R108255,H8
R108256,H8
R108257,H2+H8
R108258,H2+H8
R108259,H2+H8
R109250,H8
R109251,H8
R109252,H8
R109253,H8
R109254,H8
R109255,H8
R109256,H8
R109257,H8
R109258,H2+H8
R109259,H8
R1124,H8
R1125,H8
R12D,H2+H8
R1026,H2+H8
R108260,H2+H8
R108261,H2+H8
R109260,H8
R109261,H2+H8
R109262,H2+H8
R1027,H2+H8
R105278,H2+H8
R105279,H2+H8
R106275,H2+H8
R106276,H2+H8
R106277,H2+H8
R106278,H2+H8
R106279,H8
R107273,H2+H8
R107274,H2+H8
R107275,H2+H8
R107276,H8
R107277,H8
R107278,H8
R107279,H8
R108272,H2+H8
R108273,H2+H8
R108274,H8
R108275,H8
R108276,H8
R108277,H8
R108278,H8
R108279,H8
R109272,H2+H8
R109273,H8
R109274,H8
R109275,H8
R109276,H8
R109277,H8
R109278,H8
R109279,H8
R1126,H2+H8
R110260,H8
R110261,H8
R110262,H2+H8
R111260,H8
R111261,H8
R111262,H2+H8
R111263,H2+H8
R112260,H8
R112261,H8
R112262,H8
R112263,H2+H8
R112264,H2+H8
R112268,H2+H8
R112269,H2+H8
R113260,H8
R113261,H8
R113262,H8
R113263,H8
R113264,H2+H8
R113265,H2+H8
R113266,H2+H8
R113267,H2+H8
R113268,H2+H8
R113269,H2+H8
R114260,H8
R114261,H8
R114262,H8
R114263,H8
R114264,H8
R114265,H8
R114266,H8
R114267,H8
R114268,H8
R114269,H8
R115260,H8
R115261,H8
R115262,H8
R115263,H8
R115264,H8
R115265,H8
R115266,H8
R115267,H8
R115268,H8
R115269,H8
R116260,H8
R116261,H8
R116262,H8
R116263,H8
R116264,H8
R116265,H8
R116266,H8
R116267,H8
R116268,H8
R116269,H8
R117260,H8
R117261,H8
R117262,H8
R117263,H8
R117264,H8
R117265,H8
R117266,H8
R117267,H8
R117268,H8
R117269,H8
R118260,H8
R118261,H8
R118262,H8
R118263,H8
R118264,H8
R118265,H8
R118266,H8
R118267,H8
R118268,H8
R118269,H8
R119260,H8
R119261,H8
R119262,H8
R119263,H8
R119264,H8
R119265,H8
R119266,H8
R119267,H8
R119268,H8
R119269,H8
R1127,H2+H8
R110272,H2+H8
R110273,H8
R110274,H8
R110275,H8
R110276,H8
R110277,H8
R110278,H8
R110279,H8
R111272,H2+H8
R111273,H8
R111274,H8
R111275,H8
R111276,H8
R111277,H8
R111278,H8
R111279,H8
R112272,H2+H8
R112273,H8
R112274,H8
R112275,H8
R112276,H8
R112277,H8
R112278,H8
R112279,H8
R113270,H2+H8
R113271,H2+H8
R113272,H2+H8
R113273,H8
R113274,H8
R113275,H8
R113276,H8
R113277,H8
R113278,H8
R113279,H8
R114270,H8
R114271,H8
R114272,H8
R114273,H8
R114274,H8
R114275,H8
R114276,H8
R114277,H8
R114278,H8
R114279,H8
R115270,H8
R115271,H8
R115272,H8
R115273,H8
R115274,H8
R115275,H8
R115276,H8
R115277,H8
R115278,H8
R115279,H8
R116270,H8
R116271,H8
R116272,H8
R116273,H8
R116274,H8
R116275,H8
R116276,H8
R116277,H8
R116278,H8
R116279,H8
R117270,H8
R117271,H8
R117272,H8
R117273,H8
R117274,H8
R117275,H8
R117276,H8
R117277,H8
R117278,H8
R117279,H8
R118270,H8
R118271,H8
R118272,H8
R118273,H8
R118274,H8
R118275,H8
R118276,H8
R118277,H8
R118278,H8
R118279,H8
R119270,H8
R119271,H8
R119272,H8
R119273,H8
R119274,H8
R119275,H8
R119276,H8
R119277,H8
R119278,H8
R119279,H8
R12E,H2+H8
R1028,H2+H8
R100282,H2+H8
R100283,H2+H8
R100284,H8
R100285,H8
R100286,H8
R100287,H8
R100288,H8
R100289,H8
R101281,H2+H8
R101282,H2+H8
R101283,H8
R101284,H8
R101285,H8
R101286,H8
R101287,H8
R101288,H8
R101289,H8
R102281,H2+H8
R102282,H8
R102283,H8
R102284,H8
R102285,H8
R102286,H8
R102287,H8
R102288,H8
R102289,H8
R103280,H2+H8
R103281,H2+H8
R103282,H8
R103283,H8
R103284,H8
R103285,H8
R103286,H8
R103287,H8
R103288,H8
R103289,H8
R104280,H2+H8
R104281,H8
R104282,H8
R104283,H8
R104284,H8
R104285,H8
R104286,H8
R104287,H8
R104288,H8
R104289,H8
R105280,H2+H8
R105281,H8
R105282,H8
R105283,H8
R105284,H8
R105285,H8
R105286,H8
R105287,H8
R105288,H8
R105289,H8
R106280,H8
R106281,H8
R106282,H8
R106283,H8
R106284,H8
R106285,H8
R106286,H8
R106287,H8
R106288,H8
R106289,H8
R107280,H8
R107281,H8
R107282,H8
R107283,H8
R107284,H8
R107285,H8
R107286,H8
R107287,H8
R107288,H8
R107289,H8
R108280,H8
R108281,H8
R108282,H8
R108283,H8
R108284,H8
R108285,H8
R108286,H8
R108287,H8
R108288,H8
R108289,H8
R109280,H8
R109281,H8
R109282,H8
R109283,H8
R109284,H8
R109285,H8
R109286,H8
R109287,H8
R109288,H8
R109289,H8
R1029,H8
R1128,H8
R1129,H8
R12F,H2+H8
R1220,H2+H8
R120208,H2+H8
R120209,H8
R121208,H2+H8
R121209,H8
R122208,H2+H8
R122209,H8
R123208,H2+H8
R123209,H8
R124208,H2+H8
R124209,H8
R125207,H2+H8
R125208,H2+H8
R125209,H8
R126206,H2+H8
R126207,H2+H8
R126208,H8
R126209,H8
R127206,H2+H8
R127207,H8
R127208,H8
R127209,H8
R128206,H2+H8
R128207,H8
R128208,H8
R128209,H8
R129206,H2+H8
R129207,H8
R129208,H8
R129209,H8
R1221,H8
R1320,H2+H8
R130206,H2+H8
R130207,H8
R130208,H8
R130209,H8
R131205,H2+H8
R131206,H2+H8
R131207,H8
R131208,H8
R131209,H8
R132204,H2+H8
R132205,H2+H8
R132206,H8
R132207,H8
R132208,H8
R132209,H8
R133203,H2+H8
R133204,H2+H8
R133205,H8
R133206,H8
R133207,H8
R133208,H8
R133209,H8
R134202,H2+H8
R134203,H2+H8
R134204,H8
R134205,H8
R134206,H8
R134207,H8
R134208,H8
R134209,H8
R135202,H2+H8
R135203,H8
R135204,H8
R135205,H8
R135206,H8
R135207,H8
R135208,H8
R135209,H8
R136202,H2+H8
R136203,H8
R136204,H8
R136205,H8
R136206,H8
R136207,H8
R136208,H8
R136209,H8
R137201,H2+H8
R137202,H2+H8
R137203,H8
R137204,H8
R137205,H8
R137206,H8
R137207,H8
R137208,H8
R137209,H8
R138200,H2+H8
R138201,H2+H8
R138202,H8
R138203,H8
R138204,H8
R138205,H8
R138206,H8
R138207,H8
R138208,H8
R138209,H8
R139200,H2+H8
R139201,H8
R139202,H8
R139203,H8
R139204,H8
R139205,H8
R139206,H8
R139207,H8
R139208,H8
R139209,H8
R1321,H8
R12G,H8
R12H,H8
R12I,H8
R12J,H8
R12K,H2+H8
R1420,H2+H8
R140200,H2+H8
R140201,H8
R140202,H8
R140203,H8
R140204,H8
R140205,H8
R140206,H8
R140207,H8
R140208,H8
R140209,H8
R141200,H2+H8
R141201,H8
R141202,H8
R141203,H8
R141204,H8
R141205,H8
R141206,H8
R141207,H8
R141208,H8
R141209,H8
R142200,H2+H8
R142201,H8
R142202,H8
R142203,H8
R142204,H8
R142205,H8
R142206,H8
R142207,H8
R142208,H8
R142209,H8
R143200,H2+H8
R143201,H2+H8
R143202,H8
R143203,H8
R143204,H8
R143205,H8
R143206,H8
R143207,H8
R143208,H8
R143209,H8
R144201,H2+H8
R144202,H8
R144203,H8
R144204,H8
R144205,H8
R144206,H8
R144207,H8
R144208,H8
R144209,H8
R145200,H2+H8
R145201,H2+H8
R145202,H8
R145203,H8
R145204,H8
R145205,H8
R145206,H8
R145207,H8
R145208,H8
R145209,H8
R146200,H2+H8
R146201,H2+H8
R146202,H8
R146203,H8
R146204,H8
R146205,H8
R146206,H8
R146207,H8
R146208,H8
R146209,H8
R147200,H2+H8
R147201,H8
R147202,H8
R147203,H8
R147204,H8
R147205,H8
R147206,H8
R147207,H8
R147208,H8
R147209,H8
R148200,H8
R148201,H8
R148202,H8
R148203,H8
R148204,H8
R148205,H8
R148206,H8
R148207,H8
R148208,H8
R148209,H8
R149200,H8
R149201,H8
R149202,H8
R149203,H8
R149204,H8
R149205,H8
R149206,H8
R149207,H8
R149208,H8
R149209,H8
R1421,H8
R1520,H8
R1521,H8
R12L,H8
R12M,H8
R12N,H8
R12P,H8
R12Q,H8
R12R,H8
R12S,H8
R12T,H8
R12U,H8
R12V,H8
R12W,H8
R12X,H8
R12Y,H8
R12Z,H8
R13,H2+H8
R13SW,H2+H8
R13NW,H2+H8
R13SE,H8
R13NE,H8
R13A,H2+H8
R1030,H8
R1031,H2+H8
R100310,H8
R100311,H2+H8
R100312,H2+H8
R101310,H8
R101311,H8
R101312,H2+H8
R102310,H8
R102311,H8
R102312,H2+H8
R102313,H2+H8
R103310,H8
R103311,H8
R103312,H8
R103313,H2+H8
R104310,H8
R104311,H8
R104312,H8
R104313,H2+H8
R105310,H8
R105311,H8
R105312,H8
R105313,H2+H8
R106310,H8
R106311,H8
R106312,H8
R106313,H2+H8
R107310,H8
R107311,H8
R107312,H8
R107313,H2+H8
R108310,H8
R108311,H8
R108312,H8
R108313,H2+H8
R109310,H8
R109311,H8
R109312,H8
R109313,H2+H8
R109314,H2+H8
R1130,H8
R1131,H2+H8
R110310,H8
R110311,H8
R110312,H8
R110313,H8
R110314,H2+H8
R111310,H8
R111311,H8
R111312,H8
R111313,H8
R111314,H2+H8
R111315,H2+H8
R111316,H2+H8
R111317,H2+H8
R112310,H8
R112311,H8
R112312,H8
R112313,H8
R112314,H8
R112315,H8
R112316,H8
R112317,H2+H8
R112318,H2+H8
R112319,H2+H8
R113310,H8
R113311,H8
R113312,H8
R113313,H8
R113314,H8
R113315,H8
R113316,H8
R113317,H8
R113318,H8
R113319,H8
R114310,H8
R114311,H8
R114312,H8
R114313,H8
R114314,H8
R114315,H8
R114316,H8
R114317,H8
R114318,H8
R114319,H8
R115310,H8
R115311,H8
R115312,H8
R115313,H8
R115314,H8
R115315,H8
R115316,H8
R115317,H8
R115318,H8
R115319,H8
R116310,H8
R116311,H8
R116312,H8
R116313,H8
R116314,H8
R116315,H8
R116316,H8
R116317,H8
R116318,H8
R116319,H8
R117310,H8
R117311,H8
R117312,H8
R117313,H8
R117314,H8
R117315,H8
R117316,H8
R117317,H8
R117318,H8
R117319,H8
R118310,H8
R118311,H8
R118312,H8
R118313,H8
R118314,H8
R118315,H8
R118316,H8
R118317,H8
R118318,H8
R118319,H8
R119310,H8
R119311,H8
R119312,H8
R119313,H8
R119314,H8
R119315,H8
R119316,H8
R119317,H8
R119318,H8
R119319,H8
R13B,H2+H8
R1032,H2+H8
R103329,H2+H8
R104327,H2+H8
R104328,H2+H8
R104329,H2+H8
R105324,H2+H8
R105325,H2+H8
R105326,H2+H8
R105327,H2+H8
R105328,H8
R105329,H8
R106322,H2+H8
R106323,H2+H8
R106324,H2+H8
R106325,H8
R106326,H8
R106327,H8
R106328,H8
R106329,H8
R107322,H2+H8
R107323,H8
R107324,H8
R107325,H8
R107326,H8
R107327,H8
R107328,H8
R107329,H8
R108322,H2+H8
R108323,H8
R108324,H8
R108325,H8
R108326,H8
R108327,H8
R108328,H8
R108329,H8
R109322,H2+H8
R109323,H8
R109324,H8
R109325,H8
R109326,H8
R109327,H8
R109328,H8
R109329,H8
R1033,H2+H8
R100331,H2+H8
R100332,H8
R100333,H8
R100334,H8
R100335,H8
R100336,H8
R100337,H8
R100338,H8
R100339,H8
R101331,H2+H8
R101332,H8
R101333,H8
R101334,H8
R101335,H8
R101336,H8
R101337,H8
R101338,H8
R101339,H8
R102331,H2+H8
R102332,H8
R102333,H8
R102334,H8
R102335,H8
R102336,H8
R102337,H8
R102338,H8
R102339,H8
R103330,H2+H8
R103331,H2+H8
R103332,H8
R103333,H8
R103334,H8
R103335,H8
R103336,H8
R103337,H8
R103338,H8
R103339,H8
R104330,H8
R104331,H8
R104332,H8
R104333,H8
R104334,H8
R104335,H8
R104336,H8
R104337,H8
R104338,H8
R104339,H8
R105330,H8
R105331,H8
R105332,H8
R105333,H8
R105334,H8
R105335,H8
R105336,H8
R105337,H8
R105338,H8
R105339,H8
R106330,H8
R106331,H8
R106332,H8
R106333,H8
R106334,H8
R106335,H8
R106336,H8
R106337,H8
R106338,H8
R106339,H8
R107330,H8
R107331,H8
R107332,H8
R107333,H8
R107334,H8
R107335,H8
R107336,H8
R107337,H8
R107338,H8
R107339,H8
R108330,H8
R108331,H8
R108332,H8
R108333,H8
R108334,H8
R108335,H8
R108336,H8
R108337,H8
R108338,H8
R108339,H8
R109330,H8
R109331,H8
R109332,H8
R109333,H8
R109334,H8
R109335,H8
R109336,H8
R109337,H8
R109338,H8
R109339,H8
R1132,H2+H8
R110322,H2+H8
R110323,H8
R110324,H8
R110325,H8
R110326,H8
R110327,H8
R110328,H8
R110329,H8
R111322,H2+H8
R111323,H8
R111324,H8
R111325,H8
R111326,H8
R111327,H8
R111328,H8
R111329,H8
R112320,H2+H8
R112322,H2+H8
R112323,H8
R112324,H8
R112325,H8
R112326,H8
R112327,H8
R112328,H8
R112329,H8
R113320,H2+H8
R113321,H2+H8
R113322,H2+H8
R113323,H8
R113324,H8
R113325,H8
R113326,H8
R113327,H8
R113328,H8
R113329,H8
R114320,H8
R114321,H8
R114322,H8
R114323,H8
R114324,H8
R114325,H8
R114326,H8
R114327,H8
R114328,H8
R114329,H8
R115320,H8
R115321,H8
R115322,H8
R115323,H8
R115324,H8
R115325,H8
R115326,H8
R115327,H8
R115328,H8
R115329,H8
R116320,H8
R116321,H8
R116322,H8
R116323,H8
R116324,H8
R116325,H8
R116326,H8
R116327,H8
R116328,H8
R116329,H8
R117320,H8
R117321,H8
R117322,H8
R117323,H8
R117324,H8
R117325,H8
R117326,H8
R117327,H8
R117328,H8
R117329,H8
R118320,H8
R118321,H8
R118322,H8
R118323,H8
R118324,H8
R118325,H8
R118326,H8
R118327,H8
R118328,H8
R118329,H8
R119320,H8
R119321,H8
R119322,H8
R119323,H8
R119324,H8
R119325,H8
R119326,H8
R119327,H8
R119328,H8
R119329,H8
R1133,H8
R13C,H8
R13D,H2+H8
R1036,H2+H8
R100360,H8
R100361,H8
R100362,H8
R100363,H2+H8
R101360,H8
R101361,H8
R101362,H8
R101363,H2+H8
R102360,H8
R102361,H8
R102362,H8
R102363,H2+H8
R102364,H2+H8
R102365,H2+H8
R102366,H2+H8
R102367,H2+H8
R102368,H2+H8
R103360,H8
R103361,H8
R103362,H8
R103363,H8
R103364,H8
R103365,H8
R103366,H8
R103367,H2+H8
R103368,H2+H8
R104360,H8
R104361,H8
R104362,H8
R104363,H8
R104364,H8
R104365,H8
R104366,H8
R104367,H8
R104368,H2+H8
R104369,H2+H8
R105360,H8
R105361,H8
R105362,H8
R105363,H8
R105364,H8
R105365,H8
R105366,H8
R105367,H8
R105368,H8
R105369,H8
R106360,H8
R106361,H8
R106362,H8
R106363,H8
R106364,H8
R106365,H8
R106366,H8
R106367,H8
R106368,H8
R106369,H8
R107360,H8
R107361,H8
R107362,H8
R107363,H8
R107364,H8
R107365,H8
R107366,H8
R107367,H8
R107368,H8
R107369,H8
R108360,H8
R108361,H8
R108362,H8
R108363,H8
R108364,H8
R108365,H8
R108366,H8
R108367,H8
R108368,H8
R108369,H8
R109360,H8
R109361,H8
R109362,H8
R109363,H8
R109364,H8
R109365,H8
R109366,H8
R109367,H8
R109368,H8
R109369,H8
R1037,H2+H8
R104370,H2+H8
R105370,H2+H8
R105371,H2+H8
R105379,H2+H8
R106370,H8
R106371,H2+H8
R106372,H2+H8
R106373,H2+H8
R106374,H2+H8
R106375,H2+H8
R106376,H2+H8
R106377,H2+H8
R106378,H2+H8
R106379,H2+H8
R107370,H8
R107371,H8
R107372,H8
R107373,H8
R107374,H8
R107375,H8
R107376,H8
R107377,H8
R107378,H8
R107379,H8
R108370,H8
R108371,H8
R108372,H8
R108373,H8
R108374,H8
R108375,H8
R108376,H8
R108377,H8
R108378,H8
R108379,H8
R109370,H8
R109371,H8
R109372,H8
R109373,H8
R109374,H8
R109375,H8
R109376,H8
R109377,H8
R109378,H8
R109379,H8
R1136,H8
R1137,H8
R13E,H2+H8
R1038,H2+H8
R104382,H2+H8
R104383,H2+H8
R104384,H2+H8
R105380,H2+H8
R105381,H2+H8
R105382,H2+H8
R105383,H8
R105384,H2+H8
R105385,H2+H8
R105386,H2+H8
R106380,H8
R106381,H8
R106382,H8
R106383,H8
R106384,H8
R106385,H8
R106386,H2+H8
R106387,H2+H8
R106388,H2+H8
R107380,H8
R107381,H8
R107382,H8
R107383,H8
R107384,H8
R107385,H8
R107386,H8
R107387,H8
R107388,H2+H8
R107389,H2+H8
R108380,H8
R108381,H8
R108382,H8
R108383,H8
R108384,H8
R108385,H8
R108386,H8
R108387,H8
R108388,H8
R108389,H2+H8
R109380,H8
R109381,H8
R109382,H8
R109383,H8
R109384,H8
R109385,H8
R109386,H8
R109387,H8
R109388,H8
R109389,H2+H8
R1039,H2+H8
R108390,H2+H8
R109390,H2+H8
R1138,H2+H8
R110380,H8
R110381,H8
R110382,H8
R110383,H8
R110384,H8
R110385,H8
R110386,H8
R110387,H8
R110388,H8
R110389,H2+H8
R111380,H8
R111381,H8
R111382,H8
R111383,H8
R111384,H8
R111385,H8
R111386,H8
R111387,H8
R111388,H8
R111389,H2+H8
R112380,H8
R112381,H8
R112382,H8
R112383,H8
R112384,H8
R112385,H8
R112386,H8
R112387,H8
R112388,H8
R112389,H2+H8
R113380,H8
R113381,H8
R113382,H8
R113383,H8
R113384,H8
R113385,H8
R113386,H8
R113387,H8
R113388,H8
R113389,H2+H8
R114380,H8
R114381,H8
R114382,H8
R114383,H8
R114384,H8
R114385,H8
R114386,H8
R114387,H8
R114388,H8
R114389,H2+H8
R115380,H8
R115381,H8
R115382,H8
R115383,H8
R115384,H8
R115385,H8
R115386,H8
R115387,H8
R115388,H8
R115389,H2+H8
R116380,H8
R116381,H8
R116382,H8
R116383,H8
R116384,H8
R116385,H8
R116386,H8
R116387,H8
R116388,H8
R116389,H2+H8
R117380,H8
R117381,H8
R117382,H8
R117383,H8
R117384,H8
R117385,H8
R117386,H8
R117387,H8
R117388,H8
R117389,H2+H8
R118380,H8
R118381,H8
R118382,H8
R118383,H8
R118384,H8
R118385,H8
R118386,H8
R118387,H8
R118388,H8
R118389,H2+H8
R119380,H8
R119381,H8
R119382,H8
R119383,H8
R119384,H8
R119385,H8
R119386,H8
R119387,H8
R119388,H8
R119389,H2+H8
R1139,H2+H8
R112390,H2+H8
R113390,H2+H8
R114390,H2+H8
R115390,H2+H8
R117399,H2+H8
R118392,H2+H8
R118393,H2+H8
R118394,H2+H8
R118395,H2+H8
R118396,H2+H8
R118397,H2+H8
R118398,H2+H8
R118399,H2+H8
R119390,H2+H8
R119391,H2+H8
R119392,H2+H8
R119393,H8
R119394,H8
R119395,H8
R119396,H8
R119397,H8
R119398,H8
R119399,H8
R13F,H8
R13G,H8
R13H,H8
R13I,H8
R13J,H8
R13K,H8
R13L,H8
R13M,H8
R13N,H8
R13P,H8
R13Q,H8
R13R,H8
R13S,H8
R13T,H8
R13U,H8
R13V,H8
R13W,H8
R13X,H8
R13Y,H8
R13Z,H8
R14,H0+H2+H8+H9
R14SW,H2+H8
R14NW,H0+H8+H9
R14SE,H8
R14NE,H0+H8
R14A,H2+H8
R1140,H2+H8
R116405,H2+H8
R116406,H2+H8
R116407,H2+H8
R116408,H2+H8
R116409,H2+H8
R117400,H2+H8
R117401,H2+H8
R117402,H2+H8
R117403,H2+H8
R117404,H2+H8
R117405,H2+H8
R117406,H8
R117407,H8
R117408,H8
R117409,H8
R118400,H8
R118401,H8
R118402,H8
R118403,H8
R118404,H8
R118405,H8
R118406,H8
R118407,H8
R118408,H8
R118409,H8
R119400,H8
R119401,H8
R119402,H8
R119403,H8
R119404,H8
R119405,H8
R119406,H8
R119407,H8
R119408,H8
R119409,H8
R1141,H2+H8
R113419,H2+H8
R114416,H2+H8
R114417,H2+H8
R114418,H2+H8
R114419,H2+H8
R115411,H2+H8
R115412,H2+H8
R115413,H2+H8
R115414,H2+H8
R115415,H2+H8
R115416,H2+H8
R115417,H8
R115418,H8
R115419,H8
R116410,H2+H8
R116411,H2+H8
R116412,H8
R116413,H8
R116414,H8
R116415,H8
R116416,H8
R116417,H8
R116418,H8
R116419,H8
R117410,H8
R117411,H8
R117412,H8
R117413,H8
R117414,H8
R117415,H8
R117416,H8
R117417,H8
R117418,H8
R117419,H8
R118410,H8
R118411,H8
R118412,H8
R118413,H8
R118414,H8
R118415,H8
R118416,H8
R118417,H8
R118418,H8
R118419,H8
R119410,H8
R119411,H8
R119412,H8
R119413,H8
R119414,H8
R119415,H8
R119416,H8
R119417,H8
R119418,H8
R119419,H8
R14B,H2+H8
R1042,H2+H8
R100425,H2+H8
R100426,H8
R100427,H8
R100428,H8
R100429,H8
R101425,H2+H8
R101426,H8
R101427,H8
R101428,H8
R101429,H8
R102425,H2+H8
R102426,H8
R102427,H8
R102428,H8
R102429,H8
R103424,H2+H8
R103425,H2+H8
R103426,H8
R103427,H8
R103428,H8
R103429,H8
R104424,H2+H8
R104425,H8
R104426,H8
R104427,H8
R104428,H8
R104429,H8
R105423,H2+H8
R105424,H2+H8
R105425,H8
R105426,H8
R105427,H8
R105428,H8
R105429,H8
R106423,H2+H8
R106424,H8
R106425,H8
R106426,H8
R106427,H8
R106428,H8
R106429,H8
R107423,H2+H8
R107424,H8
R107425,H8
R107426,H8
R107427,H8
R107428,H8
