T,H0+H12+H13+H20
S970744,H13+H20
S970745,H13+H20
S970747,H13+H20
S970748,H13+H20
S970749,H13
S971742,H13+H20
S971743,H13+H20
S971748,H13+H20
S971749,H13
S972748,H13+H20
S972749,H13+H20
S973749,H13+H20
S974749,H13+H20
S9775,H13+H20
S970750,H13
S970751,H13
S970752,H13
S970753,H13
S970754,H13
S970755,H13
S970756,H13
S970757,H13
S970758,H13
S970759,H13
S971750,H13
S971751,H13
S971752,H13
S971753,H13
S971754,H13
S971755,H13
S971756,H13
S971757,H13
S971758,H13
S971759,H13
S972750,H13
S972751,H13
S972752,H13
S972753,H13
S972754,H13
S972755,H13
S972756,H13
S972757,H13
S972758,H13
S972759,H13
S973750,H13
S973751,H13
S973752,H13
S973753,H13
S973754,H13
S973755,H13
S973756,H13
S973757,H13
S973758,H13
S973759,H13
S974750,H13+H20
S974751,H13
S974752,H13
S974753,H13
S974754,H13
S974755,H13
S974756,H13
S974757,H13
S974758,H13
S974759,H13
S975750,H13+H20
S975751,H13
S975752,H13
S975753,H13
S975754,H13
S975755,H13
S975756,H13
S975757,H13
S975758,H13
S975759,H13
S976750,H13+H20
S976751,H13+H20
S976752,H13
S976753,H13
S976754,H13
S976755,H13
S976756,H13
S976757,H13
S976758,H13
S976759,H13
S977751,H13+H20
S977752,H13
S977753,H13
S977754,H13
S977755,H13
S977756,H13
S977757,H13
S977758,H13
S977759,H13
S978751,H13+H20
S978752,H13+H20
S978753,H13+H20
S978754,H13
S978755,H13
S978756,H13
S978757,H13
S978758,H13
S978759,H13
S979753,H13+H20
S979754,H13
S979755,H13
S979756,H13
S979757,H13
S979758,H13
S979759,H13
S97T,H13
S97U,H13
S97X,H13+H20
S9875,H13+H20
S980753,H13+H20
S980754,H13
S980755,H13
S980756,H13
S980757,H13
S980758,H13
S980759,H13
S981753,H13+H20
S981754,H13
S981755,H13
S981756,H13
S981757,H13
S981758,H13
S981759,H13
S982753,H13+H20
S982754,H13
S982755,H13
S982756,H13
S982757,H13
S982758,H13
S982759,H13
S983753,H13+H20
S983754,H13
S983755,H13
S983756,H13
S983757,H13
S983758,H13
S983759,H13
S984753,H13+H20
S984754,H13+H20
S984755,H13
S984756,H13
S984757,H13
S984758,H13
S984759,H13
S985754,H13+H20
S985755,H13
S985756,H13
S985757,H13
S985758,H13
S985759,H13
S986754,H13+H20
S986755,H13
S986756,H13
S986757,H13
S986758,H13
S986759,H13
S987754,H13+H20
S987755,H13
S987756,H13
S987757,H13
S987758,H13
S987759,H13
S988754,H13+H20
S988755,H13
S988756,H13
S988757,H13
S988758,H13
S988759,H13
S989754,H13+H20
S989755,H13
S989756,H13
S989757,H13
S989758,H13
S989759,H13
S9975,H13+H20
S990753,H13+H20
S990754,H13+H20
S990755,H13
S990756,H13
S990757,H13
S990758,H13
S990759,H13
S991753,H13+H20
S991754,H13
S991755,H13
S991756,H13
S991757,H13
S991758,H13
S991759,H13
S992752,H13+H20
S992753,H13+H20
S992754,H13
S992755,H13
S992756,H13
S992757,H13
S992758,H13
S992759,H13+H20
S993751,H13+H20
S993752,H13+H20
S993753,H13
S993754,H13
S993755,H13
S993756,H13
S993757,H13+H20
S993758,H13+H20
S993759,H13+H20
S994751,H13+H20
S994752,H13
S994753,H13
S994754,H13
S994755,H13+H20
S994756,H13+H20
S994757,H13+H20
S995751,H13+H20
S995752,H13+H20
S995753,H13
S995754,H13+H20
S995755,H13+H20
S996752,H13+H20
S996753,H13
S996754,H13+H20
S997752,H13+H20
S997753,H13
S997754,H13+H20
S998752,H13+H20
S998753,H13+H20
S998754,H13+H20
S999752,H13+H20
S999753,H13+H20
S97Y,H13+H20
S9876,H13
S9877,H13
S9976,H13+H20
S990760,H13
S990761,H13
S990762,H13
S990763,H13
S990764,H13
S990765,H13
S990766,H13
S990767,H13
S990768,H13
S990769,H13
S991760,H13
S991761,H13
S991762,H13
S991763,H13
S991764,H13
S991765,H13
S991766,H13
S991767,H13
S991768,H13
S991769,H13
S992760,H13+H20
S992761,H13+H20
S992762,H13+H20
S992763,H13+H20
S992764,H13+H20
S992765,H13+H20
S992766,H13+H20
S992767,H13+H20
S992768,H13
S992769,H13
S993767,H13+H20
S993768,H13+H20
S993769,H13+H20
S994769,H13+H20
S9977,H13+H20
S990770,H13
S990771,H13
S990772,H13
S990773,H13
S990774,H13
S990775,H13
S990776,H13
S990777,H13
S990778,H13
S990779,H13
S991770,H13
S991771,H13
S991772,H13
S991773,H13
S991774,H13
S991775,H13
S991776,H13
S991777,H13
S991778,H13
S991779,H13
S992770,H13
S992771,H13
S992772,H13
S992773,H13
S992774,H13
S992775,H13
S992776,H13
S992777,H13
S992778,H13
S992779,H13
S993770,H13
S993771,H13
S993772,H13
S993773,H13
S993774,H13
S993775,H13
S993776,H13
S993777,H13
S993778,H13
S993779,H13
S994770,H13+H20
S994771,H13+H20
S994772,H13
S994773,H13
S994774,H13
S994775,H13
S994776,H13
S994777,H13
S994778,H13
S994779,H13
S995771,H13+H20
S995772,H13+H20
S995773,H13+H20
S995774,H13+H20
S995775,H13+H20
S995776,H13+H20
S995777,H13+H20
S995778,H13+H20
S995779,H13+H20
S996772,H13+H20
S97Z,H13+H20
S9878,H13
S9879,H13
S9978,H13+H20
S990780,H13
S990781,H13
S990782,H13
S990783,H13
S990784,H13
S990785,H13
S990786,H13
S990787,H13
S990788,H13
S990789,H13
S991780,H13
S991781,H13
S991782,H13
S991783,H13
S991784,H13
S991785,H13
S991786,H13
S991787,H13
S991788,H13
S991789,H13
S992780,H13
S992781,H13
S992782,H13
S992783,H13
S992784,H13
S992785,H13
S992786,H13
S992787,H13
S992788,H13
S992789,H13
S993780,H13
S993781,H13
S993782,H13
S993783,H13
S993784,H13
S993785,H13+H20
S993786,H13+H20
S993787,H13+H20
S993788,H13+H20
S993789,H13+H20
S994780,H13
S994781,H13
S994782,H13+H20
S994783,H13+H20
S994784,H13+H20
S994785,H13+H20
S995780,H13+H20
S995781,H13+H20
S995782,H13+H20
S9979,H13+H20
S990790,H13
S990791,H13
S990792,H13
S990793,H13
S990794,H13
S990795,H13
S990796,H13
S990797,H13
S990798,H13
S990799,H13
S991790,H13
S991791,H13
S991792,H13
S991793,H13
S991794,H13
S991795,H13
S991796,H13
S991797,H13
S991798,H13
S991799,H13
S992790,H13
S992791,H13
S992792,H13
S992793,H13
S992794,H13
S992795,H13
S992796,H13
S992797,H13
S992798,H13
S992799,H13+H20
S993790,H13+H20
S993791,H13
S993792,H13
S993793,H13
S993794,H13
S993795,H13
S993796,H13
S993797,H13
S993798,H13
S993799,H13+H20
S994790,H13+H20
S994791,H13+H20
S994792,H13+H20
S994793,H13+H20
S994794,H13+H20
S994795,H13+H20
S994796,H13+H20
S994797,H13+H20
S994798,H13+H20
S994799,H13+H20
S98,H13+H20
S98SW,H13+H20
S98NW,H13+H20
S98SE,H13+H20
S98A,H13
S98B,H13+H20
S9082,H13
S9083,H13+H20
S900830,H13
S900831,H13
S900832,H13
S900833,H13
S900834,H13
S900835,H13
S900836,H13
S900837,H13
S900838,H13
S900839,H13
S901830,H13
S901831,H13
S901832,H13
S901833,H13
S901834,H13
S901835,H13
S901836,H13
S901837,H13
S901838,H13
S901839,H13
S902830,H13
S902831,H13
S902832,H13
S902833,H13
S902834,H13
S902835,H13
S902836,H13
S902837,H13
S902838,H13
S902839,H13
S903830,H13
S903831,H13
S903832,H13
S903833,H13
S903834,H13
S903835,H13
S903836,H13
S903837,H13
S903838,H13
S903839,H13
S904830,H13
S904831,H13
S904832,H13
S904833,H13
S904834,H13
S904835,H13
S904836,H13
S904837,H13
S904838,H13
S904839,H13
S905830,H13
S905831,H13
S905832,H13
S905833,H13
S905834,H13
S905835,H13
S905836,H13
S905837,H13
S905838,H13
S905839,H13
S906830,H13
S906831,H13
S906832,H13
S906833,H13
S906834,H13
S906835,H13
S906836,H13
S906837,H13
S906838,H13
S906839,H13
S907830,H13
S907831,H13
S907832,H13
S907833,H13
S907834,H13
S907835,H13
S907836,H13
S907837,H13
S907838,H13
S907839,H13
S908830,H13
S908831,H13
S908832,H13
S908833,H13
S908834,H13
S908835,H13
S908836,H13
S908837,H13
S908838,H13
S908839,H13
S909830,H13
S909831,H13
S909832,H13
S909833,H13
S909834,H13
S909835,H13
S909836,H13
S909837,H13
S909838,H13
S909839,H13+H20
S9182,H13
S9183,H13+H20
S910830,H13
S910831,H13
S910832,H13
S910833,H13
S910834,H13
S910835,H13
S910836,H13
S910837,H13+H20
S910838,H13+H20
S910839,H13+H20
S911830,H13
S911831,H13
S911832,H13
S911833,H13
S911834,H13
S911835,H13
S911836,H13+H20
S911837,H13+H20
S911838,H13+H20
S911839,H13+H20
S912830,H13
S912831,H13
S912832,H13
S912833,H13
S912834,H13
S912835,H13
S912836,H13+H20
S912837,H13+H20
S912838,H13+H20
S912839,H13+H20
S913830,H13
S913831,H13
S913832,H13
S913833,H13
S913834,H13
S913835,H13
S913836,H13
S913837,H13
S913838,H13
S913839,H13
S914830,H13
S914831,H13
S914832,H13
S914833,H13
S914834,H13
S914835,H13
S914836,H13
S914837,H13
S914838,H13
S914839,H13
S915830,H13
S915831,H13
S915832,H13
S915833,H13
S915834,H13
S915835,H13
S915836,H13
S915837,H13
S915838,H13
S915839,H13
S916830,H13
S916831,H13
S916832,H13
S916833,H13
S916834,H13
S916835,H13
S916836,H13
S916837,H13
S916838,H13
S916839,H13
S917830,H13
S917831,H13
S917832,H13
S917833,H13
S917834,H13
S917835,H13
S917836,H13
S917837,H13
S917838,H13
S917839,H13
S918830,H13
S918831,H13
S918832,H13
S918833,H13
S918834,H13
S918835,H13
S918836,H13
S918837,H13
S918838,H13
S918839,H13
S919830,H13
S919831,H13
S919832,H13
S919833,H13
S919834,H13
S919835,H13
S919836,H13
S919837,H13
S919838,H13
S919839,H13
S98C,H13+H20
S9084,H13+H20
S900840,H13
S900841,H13
S900842,H13
S900843,H13
S900844,H13
S900845,H13
S900846,H13
S900847,H13
S900848,H13
S900849,H13+H20
S901840,H13
S901841,H13
S901842,H13
S901843,H13
S901844,H13
S901845,H13
S901846,H13
S901847,H13
S901848,H13
S901849,H13+H20
S902840,H13
S902841,H13
S902842,H13
S902843,H13
S902844,H13
S902845,H13
S902846,H13
S902847,H13
S902848,H13
S902849,H13+H20
S903840,H13
S903841,H13
S903842,H13
S903843,H13
S903844,H13
S903845,H13
S903846,H13
S903847,H13
S903848,H13+H20
S903849,H13+H20
S904840,H13
S904841,H13
S904842,H13
S904843,H13
S904844,H13
S904845,H13
S904846,H13
S904847,H13
S904848,H13+H20
S905840,H13
S905841,H13
S905842,H13
S905843,H13
S905844,H13
S905845,H13
S905846,H13+H20
S905847,H13+H20
S905848,H13+H20
S906840,H13
S906841,H13
S906842,H13
S906843,H13
S906844,H13+H20
S906845,H13+H20
S906846,H13+H20
S907840,H13
S907841,H13
S907842,H13+H20
S907843,H13+H20
S907844,H13+H20
S908840,H13+H20
S908841,H13+H20
S908842,H13+H20
S909840,H13+H20
S9085,H13+H20
S900850,H13+H20
S9184,H13+H20
S912840,H13+H20
S912841,H13+H20
S913840,H13
S913841,H13+H20
S913842,H13+H20
S913843,H13+H20
S914840,H13
S914841,H13
S914842,H13
S914843,H13+H20
S915840,H13
S915841,H13
S915842,H13
S915843,H13+H20
S915844,H13+H20
S916840,H13
S916841,H13
S916842,H13
S916843,H13
S916844,H13+H20
S917840,H13
S917841,H13
S917842,H13
S917843,H13
S917844,H13+H20
S918840,H13
S918841,H13
S918842,H13
S918843,H13
S918844,H13+H20
S919840,H13
S919841,H13
S919842,H13
S919843,H13
S919844,H13+H20
S98F,H13
S98G,H13+H20
S9282,H13
S9283,H13
S9382,H13
S9383,H13+H20
S930830,H13
S930831,H13
S930832,H13
S930833,H13
S930834,H13
S930835,H13
S930836,H13
S930837,H13
S930838,H13
S930839,H13
S931830,H13
S931831,H13
S931832,H13
S931833,H13
S931834,H13
S931835,H13
S931836,H13
S931837,H13
S931838,H13
S931839,H13+H20
S932830,H13
S932831,H13
S932832,H13
S932833,H13
S932834,H13
S932835,H13
S932836,H13
S932837,H13
S932838,H13
S932839,H13+H20
S933830,H13
S933831,H13
S933832,H13
S933833,H13
S933834,H13
S933835,H13
S933836,H13
S933837,H13
S933838,H13+H20
S933839,H13+H20
S934830,H13
S934831,H13
S934832,H13
S934833,H13
S934834,H13
S934835,H13
S934836,H13
S934837,H13
S934838,H13+H20
S935830,H13
S935831,H13
S935832,H13
S935833,H13
S935834,H13
S935835,H13
S935836,H13
S935837,H13
S935838,H13+H20
S935839,H13+H20
S936830,H13
S936831,H13
S936832,H13
S936833,H13
S936834,H13
S936835,H13
S936836,H13
S936837,H13
S936838,H13
S936839,H13+H20
S937830,H13
S937831,H13
S937832,H13
S937833,H13
S937834,H13
S937835,H13
S937836,H13
S937837,H13
S937838,H13
S937839,H13
S938830,H13
S938831,H13
S938832,H13
S938833,H13
S938834,H13
S938835,H13
S938836,H13
S938837,H13
S938838,H13
S938839,H13
S939830,H13
S939831,H13
S939832,H13
S939833,H13
S939834,H13
S939835,H13
S939836,H13
S939837,H13
S939838,H13
S939839,H13
S98H,H13+H20
S9284,H13+H20
S920840,H13
S920841,H13
S920842,H13
S920843,H13
S920844,H13+H20
S921840,H13
S921841,H13
S921842,H13
S921843,H13+H20
S921844,H13+H20
S922840,H13
S922841,H13
S922842,H13
S922843,H13+H20
S923840,H13
S923841,H13
S923842,H13+H20
S923843,H13+H20
S924840,H13
S924841,H13+H20
S924842,H13+H20
S925840,H13
S925841,H13+H20
S926840,H13
S926841,H13+H20
S927840,H13
S927841,H13+H20
S928840,H13+H20
S928841,H13+H20
S929840,H13+H20
S9384,H13+H20
S930840,H13+H20
S931840,H13+H20
S936840,H13+H20
S936841,H13+H20
S937840,H13
S937841,H13+H20
S938840,H13
S938841,H13+H20
S939840,H13+H20
S939841,H13+H20
S98K,H13+H20
S9480,H13
S9481,H13
S9580,H13
S9581,H13+H20
S950810,H13
S950811,H13
S950812,H13
S950813,H13
S950814,H13
S950815,H13
S950816,H13
S950817,H13
S950818,H13
S950819,H13
S951810,H13
S951811,H13
S951812,H13
S951813,H13
S951814,H13
S951815,H13
S951816,H13
S951817,H13
S951818,H13+H20
S951819,H13+H20
S952810,H13
S952811,H13
S952812,H13
S952813,H13
S952814,H13
S952815,H13
S952816,H13
S952817,H13
S952818,H13+H20
S953810,H13
S953811,H13
S953812,H13
S953813,H13
S953814,H13
S953815,H13
S953816,H13
S953817,H13
S953818,H13+H20
S954810,H13
S954811,H13
S954812,H13
S954813,H13
S954814,H13
S954815,H13
S954816,H13
S954817,H13
S954818,H13+H20
S954819,H13+H20
S955810,H13
S955811,H13
S955812,H13
S955813,H13
S955814,H13
S955815,H13
S955816,H13
S955817,H13
S955818,H13+H20
S955819,H13+H20
S956810,H13
S956811,H13
S956812,H13
S956813,H13
S956814,H13
S956815,H13
S956816,H13
S956817,H13
S956818,H13+H20
S957810,H13
S957811,H13
S957812,H13
S957813,H13
S957814,H13
S957815,H13
S957816,H13
S957817,H13
S957818,H13+H20
S957819,H13+H20
S958810,H13
S958811,H13
S958812,H13
S958813,H13
S958814,H13
S958815,H13
S958816,H13
S958817,H13
S958818,H13
S958819,H13+H20
S959810,H13
S959811,H13
S959812,H13
S959813,H13
S959814,H13
S959815,H13
S959816,H13
S959817,H13
S959818,H13
S959819,H13+H20
S98L,H13+H20
S9482,H13
S9483,H13+H20
S940830,H13
S940831,H13
S940832,H13
S940833,H13
S940834,H13
S940835,H13
S940836,H13
S940837,H13
S940838,H13
S940839,H13
S941830,H13
S941831,H13
S941832,H13
S941833,H13
S941834,H13
S941835,H13
S941836,H13
S941837,H13
S941838,H13
S941839,H13+H20
S942830,H13
S942831,H13
S942832,H13
S942833,H13
S942834,H13
S942835,H13
S942836,H13
S942837,H13
S942838,H13+H20
S942839,H13+H20
S943830,H13
S943831,H13
S943832,H13
S943833,H13
S943834,H13
S943835,H13
S943836,H13
S943837,H13
S943838,H13+H20
S944830,H13
S944831,H13
S944832,H13
S944833,H13
S944834,H13
S944835,H13
S944836,H13
S944837,H13
S944838,H13+H20
S945830,H13
S945831,H13
S945832,H13
S945833,H13
S945834,H13
S945835,H13
S945836,H13
S945837,H13
S945838,H13+H20
S946830,H13
S946831,H13
S946832,H13
S946833,H13
S946834,H13
S946835,H13
S946836,H13
S946837,H13
S946838,H13+H20
S947830,H13
S947831,H13
S947832,H13
S947833,H13
S947834,H13
S947835,H13
S947836,H13
S947837,H13
S947838,H13+H20
S948830,H13
S948831,H13
S948832,H13
S948833,H13
S948834,H13
S948835,H13
S948836,H13
S948837,H13
S948838,H13+H20
S949830,H13+H20
S949831,H13+H20
S949832,H13
S949833,H13
S949834,H13
S949835,H13
S949836,H13
S949837,H13+H20
S949838,H13+H20
S9582,H13+H20
S950820,H13
S950821,H13
S950822,H13+H20
S950823,H13
S950824,H13
S950825,H13
S950826,H13
S950827,H13+H20
S950828,H13+H20
S950829,H13+H20
S951820,H13+H20
S951821,H13+H20
S951822,H13+H20
S951823,H13+H20
S951824,H13+H20
S951825,H13+H20
S951826,H13+H20
S951827,H13+H20
S9583,H13+H20
S950830,H13+H20
S950831,H13+H20
S950832,H13+H20
S950833,H13+H20
S950834,H13+H20
S950835,H13+H20
S950836,H13+H20
S950837,H13+H20
S98M,H13+H20
S9484,H13+H20
S940840,H13+H20
S941840,H13+H20
S98Q,H13+H20
S9680,H13
S9681,H13+H20
S960810,H13
S960811,H13
S960812,H13
S960813,H13
S960814,H13
S960815,H13
S960816,H13
S960817,H13
S960818,H13
S960819,H13+H20
S961810,H13
S961811,H13
S961812,H13
S961813,H13
S961814,H13
S961815,H13
S961816,H13
S961817,H13
S961818,H13
S961819,H13
S962810,H13
S962811,H13
S962812,H13
S962813,H13
S962814,H13
S962815,H13
S962816,H13
S962817,H13
S962818,H13
S962819,H13
S963810,H13
S963811,H13
S963812,H13
S963813,H13
S963814,H13
S963815,H13
S963816,H13
S963817,H13
S963818,H13
S963819,H13
S964810,H13
S964811,H13
S964812,H13
S964813,H13
S964814,H13
S964815,H13
S964816,H13
S964817,H13
S964818,H13
S964819,H13
S965810,H13
S965811,H13
S965812,H13
S965813,H13
S965814,H13
S965815,H13
S965816,H13
S965817,H13
S965818,H13
S965819,H13
S966810,H13
S966811,H13
S966812,H13
S966813,H13
S966814,H13
S966815,H13
S966816,H13
S966817,H13
S966818,H13
S966819,H13
S967810,H13
S967811,H13
S967812,H13
S967813,H13
S967814,H13
S967815,H13
S967816,H13
S967817,H13
S967818,H13
S967819,H13
S968810,H13
S968811,H13
S968812,H13
S968813,H13
S968814,H13
S968815,H13
S968816,H13
S968817,H13
S968818,H13
S968819,H13+H20
S969810,H13
S969811,H13
S969812,H13
S969813,H13
S969814,H13
S969815,H13
S969816,H13
S969817,H13
S969818,H13+H20
S969819,H13+H20
S9780,H13
S9781,H13+H20
S970810,H13
S970811,H13
S970812,H13
S970813,H13
S970814,H13
S970815,H13
S970816,H13
S970817,H13+H20
S970818,H13+H20
S971810,H13
S971811,H13
S971812,H13
S971813,H13
S971814,H13
S971815,H13
S971816,H13+H20
S971817,H13+H20
S972810,H13
S972811,H13
S972812,H13
S972813,H13
S972814,H13
S972815,H13
S972816,H13+H20
S973810,H13
S973811,H13
S973812,H13
S973813,H13
S973814,H13
S973815,H13+H20
S973816,H13+H20
S974810,H13
S974811,H13
S974812,H13
S974813,H13
S974814,H13
S974815,H13+H20
S975810,H13
S975811,H13
S975812,H13
S975813,H13
S975814,H13+H20
S975815,H13+H20
S976810,H13
S976811,H13
S976812,H13
S976813,H13
S976814,H13+H20
S977810,H13
S977811,H13
S977812,H13
S977813,H13+H20
S977814,H13+H20
S978810,H13
S978811,H13
S978812,H13
S978813,H13
S978814,H13+H20
S978815,H13+H20
S979810,H13
S979811,H13
S979812,H13
S979813,H13
S979814,H13
S979815,H13+H20
S979816,H13+H20
S98R,H13+H20
S9682,H13+H20
S960820,H13+H20
S961820,H13+H20
S962820,H13+H20
S963820,H13+H20
S964820,H13+H20
S965820,H13+H20
S966820,H13+H20
S967820,H13+H20
S968820,H13+H20
S98V,H13+H20
S9880,H13
S9881,H13+H20
S980810,H13
S980811,H13
S980812,H13
S980813,H13
S980814,H13
S980815,H13
S980816,H13+H20
S981810,H13
S981811,H13
S981812,H13
S981813,H13
S981814,H13
S981815,H13
S981816,H13+H20
S981817,H13+H20
S981818,H13+H20
S981819,H13+H20
S982810,H13
S982811,H13
S982812,H13
S982813,H13
S982814,H13
S982815,H13
S982816,H13
S982817,H13
S982818,H13+H20
S982819,H13+H20
S983810,H13
S983811,H13
S983812,H13
S983813,H13
S983814,H13
S983815,H13
S983816,H13
S983817,H13
S983818,H13
S983819,H13
S984810,H13
S984811,H13
S984812,H13
S984813,H13
S984814,H13
S984815,H13
S984816,H13
S984817,H13
S984818,H13
S984819,H13
S985810,H13
S985811,H13
S985812,H13
S985813,H13
S985814,H13
S985815,H13
S985816,H13
S985817,H13
S985818,H13
S985819,H13
S986810,H13
S986811,H13
S986812,H13
S986813,H13
S986814,H13
S986815,H13
S986816,H13
S986817,H13
S986818,H13
S986819,H13
S987810,H13
S987811,H13
S987812,H13
S987813,H13
S987814,H13
S987815,H13
S987816,H13
S987817,H13
S987818,H13
S987819,H13
S988810,H13
S988811,H13
S988812,H13
S988813,H13
S988814,H13
S988815,H13
S988816,H13
S988817,H13
S988818,H13
S988819,H13
S989810,H13
S989811,H13
S989812,H13
S989813,H13
S989814,H13
S989815,H13
S989816,H13
S989817,H13
S989818,H13
S989819,H13
S9980,H13+H20
S990800,H13
S990801,H13
S990802,H13
S990803,H13
S990804,H13
S990805,H13
S990806,H13
S990807,H13
S990808,H13
S990809,H13
S991800,H13
S991801,H13
S991802,H13+H20
S991803,H13+H20
S991804,H13
S991805,H13
